Location,Cam nr,series,picture,species name,Nr,Year,Month ,Day,Hour Exact,Comment,camera brand,Location,Logging
Yalbac 709B,709,B,475,Great Curassow,1,2017,7,15,9.46,,Bushnell,Yalbac,No
Yalbac 709B,709,B,808,Great Curassow,1,2017,7,17,5.27,,Bushnell,Yalbac,No
Yalbac 709B,709,B,103,Nine-banded Armadillo,1,2017,6,20,22.06,,Bushnell,Yalbac,No
Yalbac 709B,709,B,34,Ocellated Turkey,1,2017,5,30,15.42,,Bushnell,Yalbac,No
Yalbac 709B,709,B,37,Ocellated Turkey,1,2017,5,30,17.43,,Bushnell,Yalbac,No
Yalbac 709B,709,B,52,Ocellated Turkey,1,2017,6,6,9.32,,Bushnell,Yalbac,No
Yalbac 709B,709,B,73,Ocellated Turkey,1,2017,6,9,14.32,,Bushnell,Yalbac,No
Yalbac 709B,709,B,85,Ocellated Turkey,1,2017,6,15,12.16,,Bushnell,Yalbac,No
Yalbac 709B,709,B,88,Ocellated Turkey,4,2017,6,17,8.04,3 chicks,Bushnell,Yalbac,No
Yalbac 709B,709,B,91,Ocellated Turkey,1,2017,6,18,15.42,,Bushnell,Yalbac,No
Yalbac 709B,709,B,109,Ocellated Turkey,1,2017,6,22,10.15,,Bushnell,Yalbac,No
Yalbac 709B,709,B,115,Ocellated Turkey,1,2017,6,22,16.49,,Bushnell,Yalbac,No
Yalbac 709B,709,B,130,Ocellated Turkey,1,2017,6,30,9.5,,Bushnell,Yalbac,No
Yalbac 709B,709,B,214,Ocellated Turkey,1,2017,7,8,12.38,,Bushnell,Yalbac,No
Yalbac 709B,709,B,253,Ocellated Turkey,1,2017,7,8,15.47,,Bushnell,Yalbac,No
Yalbac 709B,709,B,256,Ocellated Turkey,1,2017,7,9,9.03,,Bushnell,Yalbac,No
Yalbac 709B,709,B,274,Ocellated Turkey,1,2017,7,10,16.06,,Bushnell,Yalbac,No
Yalbac 709B,709,B,291,Ocellated Turkey,1,2017,7,12,6.46,,Bushnell,Yalbac,No
Yalbac 709B,709,B,295,Ocellated Turkey,1,2017,7,12,7.42,,Bushnell,Yalbac,No
Yalbac 709B,709,B,22,White-tailed Deer,1,2017,5,16,8.32,bambi,Bushnell,Yalbac,No
Yalbac 709B,709,B,76,White-tailed Deer,1,2017,6,10,15.22,bambi,Bushnell,Yalbac,No
Yalbac 709B,709,B,124,White-tailed Deer,1,2017,6,29,11.12,bambi,Bushnell,Yalbac,No
Yalbac 709B,709,B,202,White-tailed Deer,1,2017,7,6,14.4,bambi,Bushnell,Yalbac,No
Yalbac 709B,709,B,208,White-tailed Deer,1,2017,7,6,23.46,,Bushnell,Yalbac,No
Yalbac 709B,709,B,268,White-tailed Deer,1,2017,7,10,10.49,,Bushnell,Yalbac,No
Yalbac 709B,709,B,442,White-tailed Deer,1,2017,7,14,7.14,,Bushnell,Yalbac,No
Yalbac 709E,709,E,91,Baird's Tapir,1,2017,9,20,2.04,,Bushnell,Yalbac,Yes
Yalbac 709E,709,E,16,Boat-billed Heron,1,2017,9,2,19.38,,Bushnell,Yalbac,Yes
Yalbac 709E,709,E,19,Gray fox,1,2017,9,3,19.56,,Bushnell,Yalbac,Yes
Yalbac 709E,709,E,64,Gray fox,1,2017,9,14,17.04,,Bushnell,Yalbac,Yes
Yalbac 709E,709,E,157,Gray fox,1,2017,10,7,21.44,,Bushnell,Yalbac,Yes
Yalbac 709E,709,E,160,Gray fox,1,2017,10,9,17.29,,Bushnell,Yalbac,Yes
Yalbac 709E,709,E,13,Great Curassow,2,2017,9,2,17.36,,Bushnell,Yalbac,Yes
Yalbac 709E,709,E,22,Great Curassow,6,2017,9,6,6.01,,Bushnell,Yalbac,Yes
Yalbac 709E,709,E,34,Great Curassow,3,2017,9,6,7.07,,Bushnell,Yalbac,Yes
Yalbac 709E,709,E,58,Great Curassow,3,2017,9,10,5.49,,Bushnell,Yalbac,Yes
Yalbac 709E,709,E,85,Great Curassow,1,2017,9,19,6.37,,Bushnell,Yalbac,Yes
Yalbac 709E,709,E,118,Great Curassow,1,2017,9,30,7.02,,Bushnell,Yalbac,Yes
Yalbac 709E,709,E,145,Great Curassow,1,2017,10,5,17.31,,Bushnell,Yalbac,Yes
Yalbac 709E,709,E,184,Great Curassow,1,2017,10,19,5.54,,Bushnell,Yalbac,Yes
Yalbac 709E,709,E,193,Great Curassow,2,2017,10,21,17.25,,Bushnell,Yalbac,Yes
Yalbac 709E,709,E,223,Great Curassow,1,2017,10,28,8.16,,Bushnell,Yalbac,Yes
Yalbac 709E,709,E,226,Great Curassow,1,2017,10,29,7.14,,Bushnell,Yalbac,Yes
Yalbac 709E,709,E,94,Jaguar,1,2017,9,20,7.53,,Bushnell,Yalbac,Yes
Yalbac 709E,709,E,172,Jaguar,1,2017,10,11,23.55,,Bushnell,Yalbac,Yes
Yalbac 709E,709,E,175,Margay,1,2017,10,12,20.24,,Bushnell,Yalbac,Yes
Yalbac 709E,709,E,73,Ocellated Turkey,1,2017,9,16,6.02,,Bushnell,Yalbac,Yes
Yalbac 709E,709,E,166,Ocellated Turkey,1,2017,10,11,8.36,,Bushnell,Yalbac,Yes
Yalbac 709E,709,E,82,Ocelot,1,2017,9,18,11.33,,Bushnell,Yalbac,Yes
Yalbac 709E,709,E,109,Ocelot,1,2017,9,23,21.41,,Bushnell,Yalbac,Yes
Yalbac 709E,709,E,112,Ocelot,1,2017,9,24,18.35,,Bushnell,Yalbac,Yes
Yalbac 709E,709,E,181,Ocelot,1,2017,10,19,16.33,,Bushnell,Yalbac,Yes
Yalbac 709E,709,E,7,Paca,1,2017,9,1,2.56,,Bushnell,Yalbac,Yes
Yalbac 709E,709,E,187,Paca,1,2017,10,19,23.02,,Bushnell,Yalbac,Yes
Yalbac 709E,709,E,97,Puma,1,2017,9,20,18.46,,Bushnell,Yalbac,Yes
Yalbac 709E,709,E,124,Puma,1,2017,10,1,1.15,,Bushnell,Yalbac,Yes
Yalbac 709E,709,E,163,Puma,1,2017,10,10,4.1,,Bushnell,Yalbac,Yes
Yalbac 709E,709,E,139,Racoon,1,2017,10,1,18.44,,Bushnell,Yalbac,Yes
Yalbac 709E,709,E,133,Racoon,1,2017,10,1,8.56,,Bushnell,Yalbac,Yes
Yalbac 709E,709,E,154,Racoon,1,2017,10,6,5.5,,Bushnell,Yalbac,Yes
Yalbac 709E,709,E,4,White-tailed Deer,1,2017,8,31,8.46,,Bushnell,Yalbac,Yes
Yalbac 709E,709,E,61,White-tailed Deer,1,2017,9,11,11.06,,Bushnell,Yalbac,Yes
Yalbac 709E,709,E,67,White-tailed Deer,1,2017,9,15,8.37,,Bushnell,Yalbac,Yes
Yalbac 709E,709,E,127,White-tailed Deer,1,2017,10,1,7.33,,Bushnell,Yalbac,Yes
Yalbac 709E,709,E,136,White-tailed Deer,1,2017,10,1,9.32,,Bushnell,Yalbac,Yes
Yalbac 709E,709,E,142,White-tailed Deer,1,2017,10,3,12,,Bushnell,Yalbac,Yes
Yalbac 709E,709,E,178,White-tailed Deer,1,2017,10,13,10.35,,Bushnell,Yalbac,Yes
Yalbac 709E,709,E,217,White-tailed Deer,1,2017,10,24,16.23,,Bushnell,Yalbac,Yes
Yalbac 709E,709,E,220,White-tailed Deer,1,2017,10,26,6.48,,Bushnell,Yalbac,Yes
Yalbac 709F,709,F,10,Gray fox,1,2017,11,2,5.08,,Bushnell,Yalbac,Yes
Yalbac 709F,709,F,23,Gray fox,1,2017,11,10,3.04,,Bushnell,Yalbac,Yes
Yalbac 709F,709,F,40,Gray fox,1,2017,11,18,0.14,,Bushnell,Yalbac,Yes
Yalbac 709F,709,F,48,Gray fox,1,2017,11,18,4.3,,Bushnell,Yalbac,Yes
Yalbac 709F,709,F,55,Gray fox,1,2017,11,22,5.55,,Bushnell,Yalbac,Yes
Yalbac 709F,709,F,7,Great Curassow,1,2017,11,1,9.46,,Bushnell,Yalbac,Yes
Yalbac 709F,709,F,13,Great Curassow,1,2017,11,3,7.26,,Bushnell,Yalbac,Yes
Yalbac 709F,709,F,31,Great Curassow,1,2017,11,12,6.02,,Bushnell,Yalbac,Yes
Yalbac 709F,709,F,53,Great Curassow,1,2017,11,20,9.1,,Bushnell,Yalbac,Yes
Yalbac 709F,709,F,58,Great Curassow,1,2017,11,22,6.38,,Bushnell,Yalbac,Yes
Yalbac 709F,709,F,61,Great Curassow,1,2017,11,22,7.25,,Bushnell,Yalbac,Yes
Yalbac 709F,709,F,37,Ocelot,1,2017,11,17,3.14,,Bushnell,Yalbac,Yes
Yalbac 709F,709,F,16,Racoon,1,2017,11,5,0.38,,Bushnell,Yalbac,Yes
Yalbac 709F,709,F,29,White-tailed Deer,1,2017,11,11,13.19,,Bushnell,Yalbac,Yes
Yalbac 709F,709,F,34,White-tailed Deer,1,2017,11,12,14.1,,Bushnell,Yalbac,Yes
Yalbac 709G,709,G,31,Gray fox,2,2017,12,6,10.17,met jong,Bushnell,Yalbac,Yes
Yalbac 709G,709,G,43,Gray fox,1,2017,12,9,23.48,,Bushnell,Yalbac,Yes
Yalbac 709G,709,G,46,Gray fox,1,2017,12,10,4.07,,Bushnell,Yalbac,Yes
Yalbac 709G,709,G,49,Gray fox,1,2017,12,12,4.23,,Bushnell,Yalbac,Yes
Yalbac 709G,709,G,52,Gray fox,1,2017,12,13,2.58,,Bushnell,Yalbac,Yes
Yalbac 709G,709,G,73,Gray fox,1,2017,12,18,13.26,,Bushnell,Yalbac,Yes
Yalbac 709G,709,G,76,Gray fox,1,2017,12,20,3.52,,Bushnell,Yalbac,Yes
Yalbac 709G,709,G,82,Gray fox,1,2017,12,20,22.53,,Bushnell,Yalbac,Yes
Yalbac 709G,709,G,88,Gray fox,1,2017,12,22,18.39,,Bushnell,Yalbac,Yes
Yalbac 709G,709,G,91,Gray fox,1,2017,12,23,4.55,,Bushnell,Yalbac,Yes
Yalbac 709G,709,G,133,Gray fox,1,2017,12,29,4.43,,Bushnell,Yalbac,Yes
Yalbac 709G,709,G,19,Great Curassow,1,2017,12,5,9.09,,Bushnell,Yalbac,Yes
Yalbac 709G,709,G,97,Great Curassow,1,2017,12,24,6.37,,Bushnell,Yalbac,Yes
Yalbac 709G,709,G,100,Great Curassow,1,2017,12,25,6.23,,Bushnell,Yalbac,Yes
Yalbac 709G,709,G,106,Great Curassow,1,2017,12,25,7.25,,Bushnell,Yalbac,Yes
Yalbac 709G,709,G,109,Great Curassow,2,2017,12,25,16.18,,Bushnell,Yalbac,Yes
Yalbac 709G,709,G,112,Great Curassow,2,2017,12,26,6.21,,Bushnell,Yalbac,Yes
Yalbac 709G,709,G,121,Great Curassow,1,2017,12,26,8.36,,Bushnell,Yalbac,Yes
Yalbac 709G,709,G,124,Great Curassow,1,2017,12,26,9.33,,Bushnell,Yalbac,Yes
Yalbac 709G,709,G,130,Great Curassow,1,2017,12,28,8.07,,Bushnell,Yalbac,Yes
Yalbac 709G,709,G,145,Great Curassow,1,2017,12,31,6.59,,Bushnell,Yalbac,Yes
Yalbac 709G,709,G,94,Jaguar,1,2017,12,24,0.44,,Bushnell,Yalbac,Yes
Yalbac 709G,709,G,55,Ocellated Turkey,1,2017,12,14,8.29,,Bushnell,Yalbac,Yes
Yalbac 709G,709,G,64,Ocellated Turkey,1,2017,12,17,16.08,,Bushnell,Yalbac,Yes
Yalbac 709G,709,G,67,Ocellated Turkey,2,2017,12,18,11.58,,Bushnell,Yalbac,Yes
Yalbac 709G,709,G,79,Ocellated Turkey,1,2017,12,20,13.24,,Bushnell,Yalbac,Yes
Yalbac 709G,709,G,85,Ocellated Turkey,1,2017,12,21,10.07,,Bushnell,Yalbac,Yes
Yalbac 709G,709,G,136,Ocelot,1,2017,12,29,4.57,,Bushnell,Yalbac,Yes
Yalbac 709G,709,G,142,Ocelot,1,2017,12,30,20.46,,Bushnell,Yalbac,Yes
Yalbac 709G,709,G,16,Puma,1,2017,12,5,5.24,,Bushnell,Yalbac,Yes
Yalbac 709G,709,G,58,Puma,1,2017,12,14,21.44,,Bushnell,Yalbac,Yes
Yalbac 709G,709,G,2,White-tailed Deer,1,2017,12,2,13.07,,Bushnell,Yalbac,Yes
Yalbac 709G,709,G,7,White-tailed Deer,1,2017,12,2,14.58,,Bushnell,Yalbac,Yes
Yalbac 709G,709,G,10,White-tailed Deer,1,2017,12,3,9.28,,Bushnell,Yalbac,Yes
Yalbac 709G,709,G,22,White-tailed Deer,1,2017,12,5,13.15,,Bushnell,Yalbac,Yes
Yalbac 709G,709,G,28,White-tailed Deer,1,2017,12,6,7.43,,Bushnell,Yalbac,Yes
Yalbac 709G,709,G,35,White-tailed Deer,1,2017,12,7,9.28,,Bushnell,Yalbac,Yes
Yalbac 709G,709,G,40,White-tailed Deer,1,2017,12,8,6.4,,Bushnell,Yalbac,Yes
Yalbac 710B,710,B,6200169,Baird's Tapir,1,2017,6,20,6.2,,Bushnell,Yalbac,No
Yalbac 710B,710,B,7090322,Baird's Tapir,1,2017,7,9,19.37,,Bushnell,Yalbac,No
Yalbac 710B,710,B,7050271,Collared Pecary,1,2017,7,5,10.16,,Bushnell,Yalbac,No
Yalbac 710B,710,B,19,Great Curassow,1,2017,5,16,6.57,,Bushnell,Yalbac,No
Yalbac 710B,710,B,266,Great Curassow,2,2017,5,30,12.09,,Bushnell,Yalbac,No
Yalbac 710B,710,B,594,Great Curassow,1,2017,6,6,18.22,,Bushnell,Yalbac,No
Yalbac 710B,710,B,214,Margay,1,2017,5,26,22.03,,Bushnell,Yalbac,No
Yalbac 710B,710,B,6230184,Nine-banded Armadillo,1,2017,6,23,2.29,,Bushnell,Yalbac,No
Yalbac 710B,710,B,6290195,Nine-banded Armadillo,1,2017,6,29,2.46,,Bushnell,Yalbac,No
Yalbac 710B,710,B,6130103,Ocellated Turkey,1,2017,6,13,12.52,,Bushnell,Yalbac,No
Yalbac 710B,710,B,7080298,Ocellated Turkey,1,2017,7,8,11.34,,Bushnell,Yalbac,No
Yalbac 710B,710,B,7080304,Ocellated Turkey,1,2017,7,8,12.3,,Bushnell,Yalbac,No
Yalbac 710B,710,B,7140328,Ocellated Turkey,1,2017,7,14,16.56,,Bushnell,Yalbac,No
Yalbac 710B,710,B,7150337,Ocellated Turkey,1,2017,7,15,5.39,,Bushnell,Yalbac,No
Yalbac 710B,710,B,7170388,Ocellated Turkey,2,2017,7,17,14.13,,Bushnell,Yalbac,No
Yalbac 710B,710,B,7170397,Ocellated Turkey,2,2017,7,17,15.12,,Bushnell,Yalbac,No
Yalbac 710B,710,B,7160386,Ocelot,1,2017,7,16,20.01,,Bushnell,Yalbac,No
Yalbac 710B,710,B,568,Red Brocket Deer,1,2017,6,5,1.57,,Bushnell,Yalbac,No
Yalbac 710B,710,B,6290200,Red Brocket Deer,1,2017,6,29,10.05,,Bushnell,Yalbac,No
Yalbac 710B,710,B,7050275,Red Brocket Deer,1,2017,7,5,14.11,,Bushnell,Yalbac,No
Yalbac 710B,710,B,7150334,Red Brocket Deer,1,2017,7,15,0.16,,Bushnell,Yalbac,No
Yalbac 710B,710,B,7150367,Red Brocket Deer,1,2017,7,15,15.45,,Bushnell,Yalbac,No
Yalbac 710B,710,B,544,White-lipped Peccary,4,2017,6,3,5.57,,Bushnell,Yalbac,No
Yalbac 710B,710,B,5,White-tailed Deer,1,2017,5,16,5.28,,Bushnell,Yalbac,No
Yalbac 710B,710,B,103,White-tailed Deer,1,2017,5,18,10.54,,Bushnell,Yalbac,No
Yalbac 710B,710,B,127,White-tailed Deer,1,2017,5,20,9.04,,Bushnell,Yalbac,No
Yalbac 710B,710,B,217,White-tailed Deer,1,2017,5,27,5.26,,Bushnell,Yalbac,No
Yalbac 710B,710,B,565,White-tailed Deer,1,2017,6,4,11.47,,Bushnell,Yalbac,No
Yalbac 710B,710,B,571,White-tailed Deer,1,2017,6,5,6.49,,Bushnell,Yalbac,No
Yalbac 710B,710,B,6190160,White-tailed Deer,1,2017,6,19,13.58,,Bushnell,Yalbac,No
Yalbac 710B,710,B,6190166,White-tailed Deer,1,2017,6,19,16.08,,Bushnell,Yalbac,No
Yalbac 710B,710,B,7070281,White-tailed Deer,1,2017,7,7,0.13,,Bushnell,Yalbac,No
Yalbac 710B,710,B,7140331,White-tailed Deer,1,2017,7,14,18.31,,Bushnell,Yalbac,No
Yalbac 710B,710,B,7150341,White-tailed Deer,2,2017,7,15,9.3,met bambi,Bushnell,Yalbac,No
Yalbac 710B,710,B,7150347,White-tailed Deer,2,2017,7,15,13.13,met bambi,Bushnell,Yalbac,No
Yalbac 710B,710,B,7150358,White-tailed Deer,1,2017,7,15,13.57,,Bushnell,Yalbac,No
Yalbac 710B,710,B,7150364,White-tailed Deer,1,2017,7,15,15.42,,Bushnell,Yalbac,No
Yalbac 710B,710,B,7160373,White-tailed Deer,1,2017,7,16,0.57,,Bushnell,Yalbac,No
Yalbac 710B,710,B,7160376,White-tailed Deer,2,2017,7,16,7.48,met bambi,Bushnell,Yalbac,No
Yalbac 710B,710,B,7010260,White-tailed Deer,1,2017,7,1,0.08,,Bushnell,Yalbac,No
Yalbac 710E,710,E,9180121,Agouti,1,2017,9,18,8.16,,Bushnell,Yalbac,No
Yalbac 710E,710,E,10060220,Agouti,1,2017,10,6,10.1,,Bushnell,Yalbac,No
Yalbac 710E,710,E,10130256,Agouti,1,2017,10,13,10.22,,Bushnell,Yalbac,No
Yalbac 710E,710,E,10130259,Agouti,1,2017,10,13,12.36,,Bushnell,Yalbac,No
Yalbac 710E,710,E,10140268,Agouti,1,2017,10,14,9.08,,Bushnell,Yalbac,No
Yalbac 710E,710,E,10270340,Agouti,1,2017,10,27,15.12,,Bushnell,Yalbac,No
Yalbac 710E,710,E,10270343,Agouti,1,2017,10,27,16.12,,Bushnell,Yalbac,No
Yalbac 710E,710,E,9300190,Baird's Tapir,1,2017,9,30,4.31,,Bushnell,Yalbac,No
Yalbac 710E,710,E,9070061,Common Opossum,1,2017,9,7,20.52,,Bushnell,Yalbac,No
Yalbac 710E,710,E,9050055,Gray fox,1,2017,9,5,10.57,,Bushnell,Yalbac,No
Yalbac 710E,710,E,9060058,Gray fox,1,2017,9,6,0.01,,Bushnell,Yalbac,No
Yalbac 710E,710,E,9150109,Gray fox,1,2017,9,15,4.5,,Bushnell,Yalbac,No
Yalbac 710E,710,E,9220160,Gray fox,1,2017,9,22,16.49,,Bushnell,Yalbac,No
Yalbac 710E,710,E,10130262,Gray fox,1,2017,10,13,13.55,,Bushnell,Yalbac,No
Yalbac 710E,710,E,9010037,Great Curassow,1,2017,9,1,6.56,,Bushnell,Yalbac,No
Yalbac 710E,710,E,9010040,Great Curassow,2,2017,9,1,7.07,,Bushnell,Yalbac,No
Yalbac 710E,710,E,9210142,Great Curassow,4,2017,9,21,17.47,,Bushnell,Yalbac,No
Yalbac 710E,710,E,9270178,Great Curassow,1,2017,9,27,6.01,,Bushnell,Yalbac,No
Yalbac 710E,710,E,9280184,Great Curassow,1,2017,9,28,6.31,,Bushnell,Yalbac,No
Yalbac 710E,710,E,10010199,Great Curassow,2,2017,10,1,7.03,met jong,Bushnell,Yalbac,No
Yalbac 710E,710,E,10020208,Great Curassow,1,2017,10,2,16.35,,Bushnell,Yalbac,No
Yalbac 710E,710,E,10040217,Great Curassow,1,2017,10,4,13.39,,Bushnell,Yalbac,No
Yalbac 710E,710,E,10080223,Great Curassow,1,2017,10,8,10.28,,Bushnell,Yalbac,No
Yalbac 710E,710,E,10160280,Great Curassow,1,2017,10,16,11.13,,Bushnell,Yalbac,No
Yalbac 710E,710,E,10220301,Great Curassow,1,2017,10,22,11.52,,Bushnell,Yalbac,No
Yalbac 710E,710,E,10270337,Great Curassow,1,2017,10,27,7.04,,Bushnell,Yalbac,No
Yalbac 710E,710,E,10310355,Great Curassow,4,2017,10,31,7.37,met jong,Bushnell,Yalbac,No
Yalbac 710E,710,E,9100085,Jaguar,1,2017,9,10,12,,Bushnell,Yalbac,No
Yalbac 710E,710,E,9180130,Jaguar,1,2017,9,18,21.29,,Bushnell,Yalbac,No
Yalbac 710E,710,E,10120244,Jaguar,1,2017,10,12,7.52,,Bushnell,Yalbac,No
Yalbac 710E,710,E,9030052,Ocellated Turkey,1,2017,9,3,16.45,,Bushnell,Yalbac,No
Yalbac 710E,710,E,9110088,Ocellated Turkey,8,2017,9,11,10.44,,Bushnell,Yalbac,No
Yalbac 710E,710,E,9110103,Ocellated Turkey,5,2017,9,11,14.33,,Bushnell,Yalbac,No
Yalbac 710E,710,E,9220159,Ocellated Turkey,1,2017,9,22,15.15,,Bushnell,Yalbac,No
Yalbac 710E,710,E,10160284,Ocellated Turkey,4,2017,10,16,15.09,,Bushnell,Yalbac,No
Yalbac 710E,710,E,8300028,Ocelot,1,2017,8,30,19.03,,Bushnell,Yalbac,No
Yalbac 710E,710,E,9020046,Ocelot,1,2017,9,2,0.38,,Bushnell,Yalbac,No
Yalbac 710E,710,E,9130108,Ocelot,1,2017,9,13,21.34,,Bushnell,Yalbac,No
Yalbac 710E,710,E,9190136,Ocelot,1,2017,9,19,21.5,,Bushnell,Yalbac,No
Yalbac 710E,710,E,9220164,Ocelot,1,2017,9,22,19.14,,Bushnell,Yalbac,No
Yalbac 710E,710,E,9220166,Ocelot,1,2017,9,22,20.15,,Bushnell,Yalbac,No
Yalbac 710E,710,E,9220169,Ocelot,1,2017,9,22,20.4,,Bushnell,Yalbac,No
Yalbac 710E,710,E,9270181,Ocelot,1,2017,9,27,19.13,,Bushnell,Yalbac,No
Yalbac 710E,710,E,9300194,Ocelot,1,2017,9,30,19.56,,Bushnell,Yalbac,No
Yalbac 710E,710,E,10130266,Ocelot,1,2017,10,13,19.35,,Bushnell,Yalbac,No
Yalbac 710E,710,E,10160275,Ocelot,1,2017,10,16,2.19,,Bushnell,Yalbac,No
Yalbac 710E,710,E,10210295,Ocelot,1,2017,10,21,1.17,,Bushnell,Yalbac,No
Yalbac 710E,710,E,10250304,Ocelot,1,2017,10,25,14.41,,Bushnell,Yalbac,No
Yalbac 710E,710,E,10250307,Ocelot,1,2017,10,25,22.54,,Bushnell,Yalbac,No
Yalbac 710E,710,E,10290346,Ocelot,1,2017,10,29,6.06,,Bushnell,Yalbac,No
Yalbac 710E,710,E,9200140,Paca,1,2017,9,20,22.48,,Bushnell,Yalbac,No
Yalbac 710E,710,E,10220298,Puma,1,2017,10,22,2.11,,Bushnell,Yalbac,No
Yalbac 710E,710,E,10120247,Red Brocket Deer,1,2017,10,12,13.13,,Bushnell,Yalbac,No
Yalbac 710E,710,E,10110243,Slaty-breasted Tinamou,1,2017,10,11,16.27,,Bushnell,Yalbac,No
Yalbac 710E,710,E,9190133,Striped Hog-nosed Skunk,1,2017,9,19,3.56,,Bushnell,Yalbac,No
Yalbac 710E,710,E,10020205,Striped Hog-nosed Skunk,1,2017,10,2,2.01,,Bushnell,Yalbac,No
Yalbac 710E,710,E,10260313,White-lipped Peccary,13,2017,10,27,7.45,,Bushnell,Yalbac,No
Yalbac 710E,710,E,9220151,White-nosed Coati,1,2017,9,22,14.29,,Bushnell,Yalbac,No
Yalbac 710E,710,E,9250173,White-nosed Coati,1,2017,9,25,6.18,,Bushnell,Yalbac,No
Yalbac 710E,710,E,8310031,White-tailed Deer,2,2017,8,31,14.03,met bambi,Bushnell,Yalbac,No
Yalbac 710E,710,E,9030049,White-tailed Deer,1,2017,9,3,15.54,,Bushnell,Yalbac,No
Yalbac 710E,710,E,9170112,White-tailed Deer,2,2017,9,17,10.12,met bambi,Bushnell,Yalbac,No
Yalbac 710E,710,E,10010202,White-tailed Deer,1,2017,10,1,13.35,,Bushnell,Yalbac,No
Yalbac 710E,710,E,10080232,White-tailed Deer,1,2017,10,10,12.28,,Bushnell,Yalbac,No
Yalbac 710G,710,G,182,Baird's Tapir,2,2017,12,12,18.52,met jong,Bushnell,Yalbac,No
Yalbac 710G,710,G,226,Baird's Tapir,1,2017,12,15,23.23,,Bushnell,Yalbac,No
Yalbac 710G,710,G,31,Chachalaca,2,2017,12,2,9.08,,Bushnell,Yalbac,No
Yalbac 710G,710,G,46,Chachalaca,2,2017,12,3,8.37,,Bushnell,Yalbac,No
Yalbac 710G,710,G,130,Chachalaca,2,2017,12,9,10.47,,Bushnell,Yalbac,No
Yalbac 710G,710,G,157,Chachalaca,1,2017,12,11,15.16,,Bushnell,Yalbac,No
Yalbac 710G,710,G,145,Coyote,1,2017,12,10,4.56,,Bushnell,Yalbac,No
Yalbac 710G,710,G,25,Gray fox,1,2017,12,1,12.04,,Bushnell,Yalbac,No
Yalbac 710G,710,G,58,Gray fox,1,2017,12,3,21.3,,Bushnell,Yalbac,No
Yalbac 710G,710,G,61,Gray fox,1,2017,12,4,4.28,,Bushnell,Yalbac,No
Yalbac 710G,710,G,70,Gray fox,1,2017,12,5,12.1,,Bushnell,Yalbac,No
Yalbac 710G,710,G,73,Gray fox,1,2017,12,6,12.17,,Bushnell,Yalbac,No
Yalbac 710G,710,G,79,Gray fox,1,2017,12,7,10.56,,Bushnell,Yalbac,No
Yalbac 710G,710,G,82,Gray fox,1,2017,12,8,9.43,,Bushnell,Yalbac,No
Yalbac 710G,710,G,140,Gray fox,1,2017,12,10,3.23,,Bushnell,Yalbac,No
Yalbac 710G,710,G,142,Gray fox,1,2017,12,10,4.42,,Bushnell,Yalbac,No
Yalbac 710G,710,G,148,Gray fox,1,2017,12,10,5.43,,Bushnell,Yalbac,No
Yalbac 710G,710,G,151,Gray fox,1,2017,12,10,11.54,,Bushnell,Yalbac,No
Yalbac 710G,710,G,154,Gray fox,1,2017,12,11,4.5,,Bushnell,Yalbac,No
Yalbac 710G,710,G,169,Gray fox,1,2017,12,12,4.04,,Bushnell,Yalbac,No
Yalbac 710G,710,G,172,Gray fox,1,2017,12,12,4.55,,Bushnell,Yalbac,No
Yalbac 710G,710,G,199,Gray fox,1,2017,12,13,11.49,,Bushnell,Yalbac,No
Yalbac 710G,710,G,217,Gray fox,1,2017,12,15,8.32,,Bushnell,Yalbac,No
Yalbac 710G,710,G,220,Gray fox,1,2017,12,15,10.25,,Bushnell,Yalbac,No
Yalbac 710G,710,G,229,Gray fox,2,2017,12,17,10.4,,Bushnell,Yalbac,No
Yalbac 710G,710,G,235,Gray fox,2,2017,12,19,9.3,,Bushnell,Yalbac,No
Yalbac 710G,710,G,241,Gray fox,1,2017,12,20,14.05,,Bushnell,Yalbac,No
Yalbac 710G,710,G,292,Gray fox,1,2017,12,23,9,,Bushnell,Yalbac,No
Yalbac 710G,710,G,295,Gray fox,1,2017,12,23,9.45,,Bushnell,Yalbac,No
Yalbac 710G,710,G,304,Gray fox,1,2017,12,25,5.37,,Bushnell,Yalbac,No
Yalbac 710G,710,G,313,Gray fox,1,2017,12,26,9.29,,Bushnell,Yalbac,No
Yalbac 710G,710,G,331,Gray fox,1,2017,12,27,20.58,,Bushnell,Yalbac,No
Yalbac 710G,710,G,412,Gray fox,1,2017,12,31,9.44,,Bushnell,Yalbac,No
Yalbac 710G,710,G,418,Gray fox,1,2017,12,31,12.31,,Bushnell,Yalbac,No
Yalbac 710G,710,G,64,Great Curassow,1,2017,12,4,7.04,,Bushnell,Yalbac,No
Yalbac 710G,710,G,86,Great Curassow,5,2017,12,8,12.4,,Bushnell,Yalbac,No
Yalbac 710G,710,G,100,Great Curassow,3,2017,12,8,13.11,,Bushnell,Yalbac,No
Yalbac 710G,710,G,119,Great Curassow,2,2017,12,8,14.23,,Bushnell,Yalbac,No
Yalbac 710G,710,G,127,Great Curassow,2,2017,12,9,6.28,,Bushnell,Yalbac,No
Yalbac 710G,710,G,163,Great Curassow,1,2017,12,11,17.27,,Bushnell,Yalbac,No
Yalbac 710G,710,G,175,Great Curassow,2,2017,12,12,17.31,,Bushnell,Yalbac,No
