Location,Cam nr,Series,Easting,Northing,Picture,Species,Nr,Year,Month,Day,Hour_exact,Hour_BERDS,Comment,Camera Brand,,,,
Yalbac413E,413,E,305716,1928611,361,Rodent,1,2014,11,19,21.12,,,ScoutGuard,,,,
Yalbac413E,413,E,305716,1928611,663,Rodent,1,2014,11,25,23.01,,,ScoutGuard,,,,
Yalbac413E,413,E,305716,1928611,666,Rodent,1,2014,11,26,21.53,,,ScoutGuard,,,,
Yalbac413E,413,E,305716,1928611,668,Rodent,1,2014,11,27,4.49,,,ScoutGuard,,,,
Yalbac406E,406,E,286926,1935340,20,Rodent,1,2014,11,28,23.21,,,Bushnell,,,,
Yalbac413E,413,E,305716,1928611,802,Rodent,1,2014,12,7,20.16,,,ScoutGuard,,,,
Yalbac402E,402,E,303760,1927582,163,Rodent,1,2014,12,18,20.39,,,Bushnell,,,,
Yalbac402F,402,F,303762,1927588,47,Rodent,1,2015,1,1,2.2,,,Bushnell,,,,
Yalbac402E,402,E,303760,1927582,154,Ruddy-quail Dove,1,2014,12,17,9.52,,,Bushnell,,,,
Yalbac406B,406,B,283558,1934171,248,Ruddy-quail Dove,1,2014,4,30,7.45,7.5,,Bushnell,,,,
Yalbac406B,406,B,283558,1934171,383,Ruddy-quail Dove,1,2014,5,11,6.4,6.5,,Bushnell,,,,
Yalbac408C,408,C,283344,1933425,205,Ruddy-quail Dove,1,2014,6,21,7.31,7.5,,HCO ScoutGuard,,,,
Yalbac403C,403,C,290976,1926510,200,Ruddy-quail Dove,1,2014,7,11,17.09,17,,Bushnell,,,,
Yalbac403B,403,B,291227,1926257,78,Slaty-breasted Tinamou,1,2014,5,12,12.51,12.5,,Bushnell,,,,
Yalbac407B,407,B,282356,1934101,27,Slaty-breasted Tinamou,1,2014,5,18,17.39,17.5,,Bushnell,,,,
Yalbac411C,411,C,283393,1933215,18,Slaty-breasted Tinamou,1,2014,5,28,13.47,13.5,,HCO ScoutGuard,,,,
Yalbac412D,412,D,283343,1933216,17,Slaty-breasted Tinamou,1,2014,9,21,17.41,,,ScoutGuard,,,,
Yalbac401D,401,D,305786,1928483,13,Squirel,1,2014,9,30,6.46,,,Moultricam,,,,
Yalbac401D,401,D,305786,1928483,34,Squirel,1,2014,10,4,12.05,,,Moultricam,,,,
Yalbac401D,401,D,305786,1928483,58,Squirel,1,2014,10,15,12.42,,,Moultricam,,,,
Yalbac401D,401,D,305786,1928483,68,Squirel,1,2014,10,21,12.19,,,Moultricam,,,,
Yalbac401D,401,D,305786,1928483,97,Stripe-nosed Skunk,1,2014,11,3,5.06,,,Moultricam,,,,
Yalbac402F,402,F,303762,1927588,22,Stripe-nosed Skunk,1,2014,12,25,5.22,,,Bushnell,,,,
Yalbac408B,408,B,284005,1935106,66,Stripe-nosed Skunk,1,2014,5,7,3.35,3,,HCO ScoutGuard,,,,
Yalbac404B,404,B,305818,1928442,66,Stripe-nosed Skunk,1,2014,5,21,21.06,21,,HCO ScoutGuard,,,,
Yalbac413C,413,C,302854,1927594,101,Stripe-nosed Skunk,1,2014,5,31,2.04,2,,Bushnell,,,,
Yalbac404C,404,C,304607,1927908,38,Stripe-nosed Skunk,1,2014,6,5,0.54,0.5,,HCO ScoutGuard,,,,
Yalbac410C,410,C,286612,1934360,124,Stripe-nosed Skunk,1,2014,6,9,12.35,12.5,,Moultrie,,,,
Yalbac404C,404,C,304607,1927908,818,Stripe-nosed Skunk,1,2014,7,15,1.13,1,,HCO ScoutGuard,,,,
Yalbac412D,412,D,283343,1933216,90,Swainson's Trush,1,2014,9,28,17.06,,,ScoutGuard,,,,
Yalbac402E,402,E,303760,1927582,28,Swainson's Trush,1,2014,11,8,8.06,,,Bushnell,,,,
Yalbac413E,413,E,305716,1928611,798,Tayra,1,2014,12,7,15.12,,,ScoutGuard,,,,
Yalbac413C,413,C2,302854,1927594,148,Tayra,1,2014,8,7,9.3,9.5,,Bushnell,,,,
Yalbac401,401,C2,306148,1928079,124,Tayra,1,2014,8,16,11.38,11.5,is carrying an item in its mouth but cannot be distinguished,Moultricam,,,,
Yalbac406,406,C2,283359,1934195,214,Tayra,1,2014,9,1,8.28,8,,Bushnell,,,,
Yalbac410A,410,A,282533,1934009,13,Tinamou,1,2014,3,25,8.22,8,,Moultrie,,,,
Yalbac410A,410,A,282533,1934009,59,Tinamou,1,2014,4,8,6.16,6.5,,Moultrie,,,,
Yalbac410A,410,A,282533,1934009,68,Tinamou,1,2014,4,9,8.01,8,,Moultrie,,,,
Yalbac410A,410,A,282533,1934009,74,Tinamou,1,2014,4,14,6.01,6,,Moultrie,,,,
Yalbac410A,410,A,282533,1934009,110,Tinamou,1,2014,4,20,17.38,17.5,,Moultrie,,,,
Yalbac403D,403,D,290967,1926303,22,Tinamou,1,2014,9,23,16.25,,,Bushnell,,,,
Yalbac413C,413,C2,302854,1927594,100,UNID,1,2014,8,1,23.22,23,to small and blur to Id,Bushnell,,,,
Yalbac413C,413,C2,302854,1927594,748,White Hawk,1,2014,8,31,10.43,10.5,,Bushnell,,,,
Yalbac413C,413,C,302854,1927594,192,White-collard Seedeater,1,2014,6,7,8.57,8.5,male,Bushnell,,,,
Yalbac413C,413,C,302854,1927594,201,White-collard Seedeater,1,2014,6,9,11.43,11.5,male,Bushnell,,,,
Yalbac401a,401,A,299505,1927437,32,White-lipped Peccary,10,2014,3,27,12.13,12,one young in drove,Moultrie,,,,
Yalbac401a,401,A,299505,1927437,55,White-lipped Peccary,8,2014,3,29,15.38,15.5,,Moultrie,,,,
Yalbac401a,401,A,299505,1927437,99,White-lipped Peccary,15,2014,4,17,4.48,4.5,may be more than the number indicated,Moultrie,,,,
Yalbac407A,407,A,282835,1934017,111,White-lipped Peccary,6,2014,4,18,8.17,8,,Bushnell,,,,
Yalbac404C,404,C,304607,1927908,411,White-lipped Peccary,7,2014,7,4,6.51,6.5,5 adults 2 youngs,HCO ScoutGuard,,,,
Yalbac404,404,C2,304607,1927908,607,White-lipped Peccary,4,2014,7,29,16.54,16.5,,HCO ScoutGuard,,,,
Yalbac408,408,C2,283344,1933425,1066,White-lipped Peccary,14,2014,8,26,13.31,13.5,at least 3 young in drove,HCO ScoutGuard,,,,
Yalbac404D,404,D,304744,1927456,147,White-lipped Peccary,4,2014,10,7,9.08,,,ScoutGuard,,,,
Yalbac405E,405,E,283533,1933999,52,White-lipped Peccary,2,2014,11,27,10.03,,,Moultrie,,,,
Yalbac403D,403,D,290967,1926303,10,White-nosed Coati,4,2014,9,21,7.37,,,Bushnell,,,,
Yalbac403D,403,D,290967,1926303,27,White-nosed Coati,2,2014,9,25,15.25,,,Bushnell,,,,
Yalbac404D,404,D,304744,1927456,155,White-nosed Coati,1,2014,10,7,9.44,,,ScoutGuard,,,,
Yalbac403D,403,D,290967,1926303,82,White-nosed Coati,5,2014,10,9,9.11,,,Bushnell,,,,
Yalbac403D,403,D,290967,1926303,115,White-nosed Coati,4,2014,10,15,15.32,,,Bushnell,,,,
Yalbac407D,407,D,283444,1934825,118,White-nosed Coati,1,2014,10,19,6.26,,,Bushnell,,,,
Yalbac413D,413,D,302850,1927087,169,White-nosed Coati,1,2014,10,23,14.36,,,Bushnell,,,,
Yalbac403D,403,D,290967,1926303,212,White-nosed Coati,1,2014,10,29,6.3,,,Bushnell,,,,
Yalbac405E,405,E,283533,1933999,5,White-nosed Coati,4,2014,11,23,14.27,,,Moultrie,,,,
Yalbac406E,406,E,286926,1935340,14,White-nosed Coati,1,2014,11,23,13.21,,,Bushnell,,,,
Yalbac403E,403,E,287303,1935282,124,White-nosed Coati,1,2014,12,6,8.05,,,Bushnell,,,,
Yalbac404E,404,E,304653,1927840,449,White-nosed Coati,1,2014,12,15,6.38,,,ScoutGuard,,,,
Yalbac404F,404,F,304653,1927840,936,White-nosed Coati,1,2015,1,29,8.55,,,ScoutGuard,,,,
Yalbac413F,413,F,305716,1928611,1186,White-nosed Coati,1,2015,1,30,7.04,,,ScoutGuard,,,,
Yalbac403F,403,F,291689,1929549,928,White-nosed Coati,1,2015,2,5,8.48,,,Bushnell,,,,
Yalbac403,403,C2,290976,1926510,7,White-nosed Coati,5,2014,7,20,13.14,13,1 female and 4 youngs,Bushnell,,,,
Yalbac413C,413,C2,302854,1927594,17,White-nosed Coati,1,2014,7,20,7.37,7.5,,Bushnell,,,,
Yalbac402,402,C2,303764,1927657,16,White-nosed Coati,4,2014,7,25,14.21,14,,Bushnell,,,,
Yalbac403,403,C2,290976,1926510,30,White-nosed Coati,4,2014,7,30,7.44,7.5,1 adult and 3 youngs,Bushnell,,,,
Yalbac413C,413,C2,302854,1927594,85,White-nosed Coati,1,2014,7,30,9.51,9.5,,Bushnell,,,,
Yalbac403,403,C2,290976,1926510,234,White-nosed Coati,1,2014,8,3,10.06,10,male,Bushnell,,,,
Yalbac403,403,C2,290976,1926510,246,White-nosed Coati,4,2014,8,5,7,7,2 youngs,Bushnell,,,,
Yalbac403,403,C2,290976,1926510,299,White-nosed Coati,1,2014,8,25,9.43,9.5,,Bushnell,,,,
Yalbac404,404,C2,304607,1927908,1684,White-nosed Coati,2,2014,8,26,7.56,7.5,,HCO ScoutGuard,,,,
Yalbac402,402,C2,303764,1927657,142,White-nosed Coati,1,2014,8,29,8.01,8,,Bushnell,,,,
Yalbac403,403,C2,290976,1926510,385,White-nosed Coati,1,2014,9,4,7.37,7.5,,Bushnell,,,,
Yalbac402,402,C2,303764,1927657,252,White-nosed Coati,1,2014,9,17,17.08,17,,Bushnell,,,,
Yalbac404B,404,B,305818,1928442,19,White-nosed Coati,1,2014,4,24,14.51,14.5,,HCO ScoutGuard,,,,
Yalbac404B,404,B,305818,1928442,24,White-nosed Coati,1,2014,4,26,7.45,7.5,,HCO ScoutGuard,,,,
Yalbac404B,404,B,305818,1928442,41,White-nosed Coati,1,2014,5,4,15.13,15,,HCO ScoutGuard,,,,
Yalbac411B,411,B,283544,1931474,954,White-nosed Coati,1,2014,5,17,16.41,16.5,,HCO ScoutGuard,,,,
Yalbac412B,412,B,283420,1931719,242,White-nosed Coati,1,2014,5,18,14.06,14.06,,HCO ScoutGuard,,,,
Yalbac411B,411,B,283544,1931474,974,White-nosed Coati,1,2014,5,19,11.41,11.4,,HCO ScoutGuard,,,,
Yalbac410B,410,B,282304,1934085,199,White-nosed Coati,1,2014,5,23,16.5,16.5,,Moultrie,,,,
Yalbac403B,403,B,291227,1926257,176,White-nosed Coati,1,2014,5,28,6.27,6,,Bushnell,,,,
Yalbac413C,413,C,302854,1927594,186,White-nosed Coati,1,2014,6,6,12.19,12,mlae,Bushnell,,,,
Yalbac403C,403,C,290976,1926510,194,White-nosed Coati,1,2014,7,6,9.51,9.5,,Bushnell,,,,
Yalbac403C,403,C,290976,1926510,229,White-nosed Coati,1,2014,7,14,13.47,13.5,,Bushnell,,,,
Yalbac401,401,C2,306148,1928079,22,White-tailed Deer,1,2014,7,18,15.54,15.5,,Moultricam,,402A,300195,1927401
Yalbac405,405,C2,283406,1933798,16,White-tailed Deer,1,2014,7,20,9.12,9,male,Moultricam,,,,
Yalbac410,410,C2,286612,1934360,17,White-tailed Deer,1,2014,7,22,16.29,16,,Moultricam,,,,
Yalbac410,410,C2,286612,1934360,20,White-tailed Deer,1,2014,7,22,16.33,16.5,,Moultricam,,,,
Yalbac413C,413,C2,302854,1927594,23,White-tailed Deer,1,2014,7,22,7.25,7,male,Bushnell,,,,
Yalbac406,406,C2,283359,1934195,49,White-tailed Deer,1,2014,7,24,7.06,7,male,Bushnell,,,,
Yalbac410,410,C2,286612,1934360,25,White-tailed Deer,1,2014,7,24,2.09,2,,Moultricam,,,,
Yalbac410,410,C2,286612,1934360,29,White-tailed Deer,1,2014,7,24,16.58,16.5,,Moultricam,,,,
Yalbac404,404,C2,304607,1927908,455,White-tailed Deer,1,2014,7,27,7.56,7.5,male,HCO ScoutGuard,,,,
Yalbac404,404,C2,304607,1927908,461,White-tailed Deer,1,2014,7,27,11.17,11,female,HCO ScoutGuard,,,,
Yalbac404,404,C2,304607,1927908,468,White-tailed Deer,2,2014,7,27,11.41,11.5,,HCO ScoutGuard,,,,
Yalbac404,404,C2,304607,1927908,594,White-tailed Deer,1,2014,7,27,15.36,15.5,,HCO ScoutGuard,,,,
Yalbac406,406,C2,283359,1934195,72,White-tailed Deer,1,2014,7,27,6.22,6,,Bushnell,,,,
Yalbac410,410,C2,286612,1934360,31,White-tailed Deer,1,2014,7,27,10.2,10,,Moultricam,,,,
Yalbac410,410,C2,286612,1934360,37,White-tailed Deer,1,2014,7,27,12.12,12,male,Moultricam,,,,
Yalbac410,410,C2,286612,1934360,41,White-tailed Deer,1,2014,7,27,10.38,10.5,male,Moultricam,,,,
Yalbac410,410,C2,286612,1934360,43,White-tailed Deer,1,2014,7,27,22.52,22.5,male,Moultricam,,,,
Yalbac410,410,C2,286612,1934360,46,White-tailed Deer,1,2014,7,28,15.18,15.5,,Moultricam,,,,
Yalbac404,404,C2,304607,1927908,602,White-tailed Deer,1,2014,7,29,14.21,14.21,,HCO ScoutGuard,,,,
Yalbac405,405,C2,283406,1933798,70,White-tailed Deer,1,2014,7,29,7.51,7.5,male,Moultricam,,,,
Yalbac404,404,C2,304607,1927908,618,White-tailed Deer,1,2014,7,30,9.19,9,,HCO ScoutGuard,,,,
Yalbac413C,413,C2,302854,1927594,90,White-tailed Deer,1,2014,7,30,10.33,10.5,male,Bushnell,,,,
Yalbac406,406,C2,283359,1934195,92,White-tailed Deer,1,2014,7,31,10.27,10,,Bushnell,,,,
Yalbac406,406,C2,283359,1934195,97,White-tailed Deer,1,2014,7,31,10.33,10.5,male,Bushnell,,,,
Yalbac406,406,C2,283359,1934195,108,White-tailed Deer,1,2014,8,1,6.14,6,male,Bushnell,,,,
Yalbac408,408,C2,283344,1933425,738,White-tailed Deer,1,2014,8,1,6.39,6.5,,HCO ScoutGuard,,,,
Yalbac409,409,C2,287509,1932206,44,White-tailed Deer,1,2014,8,2,1.55,1.5,male,Moultricam,,,,
Yalbac409,409,C2,287509,1932206,49,White-tailed Deer,1,2014,8,2,7.04,7,,Moultricam,,,,
Yalbac406,406,C2,283359,1934195,116,White-tailed Deer,1,2014,8,3,15.12,15,male,Bushnell,,,,
Yalbac407,407,C2,287745,1932109,30,White-tailed Deer,1,2014,8,3,14.09,14,male,Bushnell,,,,
Yalbac410,410,C2,286612,1934360,59,White-tailed Deer,1,2014,8,3,13.16,13,male,Moultricam,,,,
Yalbac410,410,C2,286612,1934360,61,White-tailed Deer,1,2014,8,3,17.21,17,,Moultricam,,,,
Yalbac410,410,C2,286612,1934360,64,White-tailed Deer,1,2014,8,4,5.49,5.5,male,Moultricam,,,,
Yalbac406,406,C2,283359,1934195,122,White-tailed Deer,1,2014,8,6,12.54,12.5,male,Bushnell,,,,
Yalbac408,408,C2,283344,1933425,810,White-tailed Deer,1,2014,8,6,15.38,15.5,,HCO ScoutGuard,,,,
Yalbac410,410,C2,286612,1934360,70,White-tailed Deer,1,2014,8,6,15.32,15.5,,Moultricam,,,,
Yalbac413C,413,C2,302854,1927594,143,White-tailed Deer,1,2014,8,6,12.07,12,male,Bushnell,,,,
Yalbac410,410,C2,286612,1934360,76,White-tailed Deer,1,2014,8,9,18.34,18.5,,Moultricam,,,,
Yalbac406,406,C2,283359,1934195,134,White-tailed Deer,1,2014,8,10,11.46,11.5,male,Bushnell,,,,
Yalbac410,410,C2,286612,1934360,79,White-tailed Deer,1,2014,8,10,12.3,12.5,male,Moultricam,,,,
Yalbac406,406,C2,283359,1934195,142,White-tailed Deer,1,2014,8,11,11.29,11,,Bushnell,,,,
Yalbac406,406,C2,283359,1934195,146,White-tailed Deer,1,2014,8,11,16,16,male,Bushnell,,,,
Yalbac408,408,C2,283344,1933425,894,White-tailed Deer,1,2014,8,11,13.42,13.5,male,HCO ScoutGuard,,,,
Yalbac408,408,C2,283344,1933425,899,White-tailed Deer,1,2014,8,12,5.36,5.36,male,HCO ScoutGuard,,,,
Yalbac410,410,C2,286612,1934360,88,White-tailed Deer,1,2014,8,12,9.39,9.5,,Moultricam,,,,
Yalbac405,405,C2,283406,1933798,181,White-tailed Deer,1,2014,8,13,9.14,9,male,Moultricam,,,,
Yalbac406,406,C2,283359,1934195,156,White-tailed Deer,1,2014,8,13,5.57,5.5,,Bushnell,,,,
Yalbac406,406,C2,283359,1934195,160,White-tailed Deer,1,2014,8,13,12.35,12.5,,Bushnell,,,,
Yalbac410,410,C2,286612,1934360,97,White-tailed Deer,1,2014,8,13,7.35,7.5,,Moultricam,,,,
Yalbac409,409,C2,287509,1932206,73,White-tailed Deer,1,2014,8,15,10.34,10.5,,Moultricam,,,,
Yalbac410,410,C2,286612,1934360,109,White-tailed Deer,1,2014,8,17,7.05,7,male,Moultricam,,,,
Yalbac406,406,C2,283359,1934195,165,White-tailed Deer,1,2014,8,18,4.19,4,male,Bushnell,,,,
Yalbac406,406,C2,283359,1934195,167,White-tailed Deer,1,2014,8,18,18.52,18.5,male,Bushnell,,,,
Yalbac407,407,C2,287745,1932109,71,White-tailed Deer,1,2014,8,18,8.08,8,,Bushnell,,,,
Yalbac409,409,C2,287509,1932206,118,White-tailed Deer,1,2014,8,19,1.05,1,male,Moultricam,,,,
Yalbac407,407,C2,287745,1932109,77,White-tailed Deer,1,2014,8,20,9.55,9.5,male,Bushnell,,,,
Yalbac410,410,C2,286612,1934360,115,White-tailed Deer,1,2014,8,20,14.22,14,male,Moultricam,,,,
Yalbac410,410,C2,286612,1934360,127,White-tailed Deer,1,2014,8,21,2.36,2.5,male,Moultricam,,,,
Yalbac410,410,C2,286612,1934360,130,White-tailed Deer,1,2014,8,21,6.55,6.5,,Moultricam,,,,
Yalbac408,408,C2,283344,1933425,1040,White-tailed Deer,1,2014,8,24,10.41,10.5,,HCO ScoutGuard,,,,
Yalbac408,408,C2,283344,1933425,1047,White-tailed Deer,1,2014,8,24,16.18,16,,HCO ScoutGuard,,,,
Yalbac413C,413,C2,302854,1927594,688,White-tailed Deer,1,2014,8,24,14.59,14.5,,Bushnell,,,,
Yalbac406,406,C2,283359,1934195,191,White-tailed Deer,1,2014,8,25,17.29,17,,Bushnell,,,,
Yalbac413C,413,C2,302854,1927594,691,White-tailed Deer,1,2014,8,25,7.41,7.5,male,Bushnell,,,,
Yalbac406,406,C2,283359,1934195,197,White-tailed Deer,1,2014,8,27,8.43,8.5,male,Bushnell,,,,
Yalbac406,406,C2,283359,1934195,199,White-tailed Deer,1,2014,8,27,11.38,11.5,,Bushnell,,,,
Yalbac408,408,C2,283344,1933425,1122,White-tailed Deer,1,2014,8,27,9.15,9,male,HCO ScoutGuard,,,,
Yalbac401,401,C2,306148,1928079,158,White-tailed Deer,1,2014,8,30,10.59,10.5,,Moultricam,,,,
Yalbac408,408,C2,283344,1933425,1148,White-tailed Deer,1,2014,9,1,17.1,17,,HCO ScoutGuard,,,,
Yalbac406,406,C2,283359,1934195,224,White-tailed Deer,1,2014,9,3,7.02,7,male,Bushnell,,,,
Yalbac410,410,C2,286612,1934360,137,White-tailed Deer,1,2014,9,3,16.18,16,male,Moultricam,,,,
Yalbac408,408,C2,283344,1933425,1208,White-tailed Deer,1,2014,9,4,10.46,10.5,,HCO ScoutGuard,,,,
Yalbac408,408,C2,283344,1933425,1216,White-tailed Deer,1,2014,9,4,11.23,11,,HCO ScoutGuard,,,,
Yalbac406,406,C2,283359,1934195,239,White-tailed Deer,1,2014,9,5,0.35,0,,Bushnell,,,,
Yalbac406,406,C2,283359,1934195,243,White-tailed Deer,1,2014,9,6,14.19,14,,Bushnell,,,,
Yalbac410,410,C2,286612,1934360,143,White-tailed Deer,1,2014,9,7,8.03,8,,Moultricam,,,,
Yalbac406,406,C2,283359,1934195,254,White-tailed Deer,1,2014,9,13,11.22,11,male,Bushnell,,,,
Yalbac406,406,C2,283359,1934195,256,White-tailed Deer,1,2014,9,17,15.45,15.5,,Bushnell,,,,
Yalbac410,410,C2,286612,1934360,166,White-tailed Deer,1,2014,9,18,16.56,16.5,male,Moultricam,,,,
Yalbac410,410,C2,286612,1934360,169,White-tailed Deer,1,2014,9,19,6.44,6.5,,Moultricam,,,,
Yalbac407A,407,A,282835,1934017,28,White-tailed Deer,1,2014,3,24,12.18,12,,Bushnell,,,,
Yalbac403A,403,A,291031,1926154,994,White-tailed Deer,1,2014,4,17,10.2,10,female,Bushnell,,,,
Yalbac403A,403,A,291031,1926154,1045,White-tailed Deer,1,2014,4,17,11.09,11,female,Bushnell,,,,
Yalbac406B,406,B,283558,1934171,39,White-tailed Deer,1,2014,4,24,13.37,13.5,female,Bushnell,,,,
Yalbac412B,412,B,283420,1931719,104,White-tailed Deer,1,2014,4,30,8.29,8,male,HCO ScoutGuard,,,,
Yalbac406B,406,B,283558,1934171,388,White-tailed Deer,1,2014,5,11,12.43,12.5,,Bushnell,,,,
Yalbac406B,406,B,283558,1934171,493,White-tailed Deer,1,2014,5,16,11.18,11,female,Bushnell,,,,
Yalbac406B,406,B,283558,1934171,496,White-tailed Deer,1,2014,5,16,12.29,12,male,Bushnell,,,,
Yalbac406B,406,B,283558,1934171,691,White-tailed Deer,1,2014,5,21,14.3,14.5,,Bushnell,,,,
Yalbac411B,411,B,283544,1931474,1258,White-tailed Deer,1,2014,5,27,11.55,11.5,male,HCO ScoutGuard,,,,
Yalbac404D,404,D,304744,1927456,41,White-tailed Deer,1,2014,9,19,11.05,,,ScoutGuard,,,,
Yalbac404D,404,D,304744,1927456,47,White-tailed Deer,1,2014,9,19,14.33,,,ScoutGuard,,,,
Yalbac404D,404,D,304744,1927456,58,White-tailed Deer,1,2014,9,19,14.46,,,ScoutGuard,,,,
Yalbac406D,406,D,292120,1930183,25,White-tailed Deer,1,2014,9,19,13.33,,,Bushnell,,,,
Yalbac408D,408,D,291805,1929881,16,White-tailed Deer,1,2014,9,19,11.18,,,ScoutGuard,,,,
Yalbac408D,408,D,291805,1929881,29,White-tailed Deer,1,2014,9,21,7.12,,,ScoutGuard,,,,
Yalbac410D,410,D,291398,1929086,31,White-tailed Deer,1,2014,9,30,13.52,,,Moultrie,,,,
Yalbac404D,404,D,304744,1927456,74,White-tailed Deer,1,2014,10,1,6.42,,,ScoutGuard,,,,
Yalbac406D,406,D,292120,1930183,79,White-tailed Deer,1,2014,10,4,11.36,,,Bushnell,,,,
Yalbac404D,404,D,304744,1927456,81,White-tailed Deer,1,2014,10,7,8.34,,,ScoutGuard,,,,
Yalbac406D,406,D,292120,1930183,118,White-tailed Deer,1,2014,10,10,10.45,,,Bushnell,,,,
Yalbac404D,404,D,304744,1927456,162,White-tailed Deer,1,2014,10,11,6.31,,,ScoutGuard,,,,
Yalbac406D,406,D,292120,1930183,133,White-tailed Deer,1,2014,10,12,10.44,,,Bushnell,,,,
Yalbac406D,406,D,292120,1930183,136,White-tailed Deer,1,2014,10,13,8.29,,,Bushnell,,,,
Yalbac406D,406,D,292120,1930183,139,White-tailed Deer,1,2014,10,13,14.33,,,Bushnell,,,,
Yalbac406D,406,D,292120,1930183,148,White-tailed Deer,1,2014,10,16,8.57,,,Bushnell,,,,
Yalbac406D,406,D,292120,1930183,157,White-tailed Deer,1,2014,10,17,11.11,,,Bushnell,,,,
Yalbac406D,406,D,292120,1930183,160,White-tailed Deer,1,2014,10,17,17.19,,,Bushnell,,,,
Yalbac404D,404,D,304744,1927456,183,White-tailed Deer,1,2014,10,18,16.34,,,ScoutGuard,,,,
Yalbac404D,404,D,304744,1927456,216,White-tailed Deer,1,2014,10,19,7.01,,,ScoutGuard,,,,
Yalbac406D,406,D,292120,1930183,169,White-tailed Deer,1,2014,10,19,8.39,,,Bushnell,,,,
Yalbac410D,410,D,291398,1929086,47,White-tailed Deer,1,2014,10,19,15.07,,,Moultrie,,,,
Yalbac410D,410,D,291398,1929086,55,White-tailed Deer,1,2014,10,19,16.29,,,Moultrie,,,,
Yalbac410D,410,D,291398,1929086,76,White-tailed Deer,1,2014,10,19,18.16,,,Moultrie,,,,
Yalbac406D,406,D,292120,1930183,172,White-tailed Deer,1,2014,10,20,7.48,,,Bushnell,,,,
Yalbac410D,410,D,291398,1929086,82,White-tailed Deer,1,2014,10,20,6.29,,,Moultrie,,,,
Yalbac406D,406,D,292120,1930183,175,White-tailed Deer,1,2014,10,22,6.49,,,Bushnell,,,,
Yalbac406D,406,D,292120,1930183,178,White-tailed Deer,1,2014,10,22,11.14,,,Bushnell,,,,
Yalbac406D,406,D,292120,1930183,181,White-tailed Deer,1,2014,10,23,5.38,,,Bushnell,,,,
Yalbac406D,406,D,292120,1930183,187,White-tailed Deer,1,2014,10,23,6.05,,,Bushnell,,,,
Yalbac406D,406,D,292120,1930183,193,White-tailed Deer,1,2014,10,23,8.18,,,Bushnell,,,,
Yalbac406D,406,D,292120,1930183,196,White-tailed Deer,1,2014,10,23,8.5,,,Bushnell,,,,
Yalbac406D,406,D,292120,1930183,202,White-tailed Deer,1,2014,10,23,10.04,,,Bushnell,,,,
Yalbac406D,406,D,292120,1930183,205,White-tailed Deer,1,2014,10,23,17.19,,,Bushnell,,,,
Yalbac406D,406,D,292120,1930183,208,White-tailed Deer,1,2014,10,23,18.04,,,Bushnell,,,,
Yalbac410D,410,D,291398,1929086,94,White-tailed Deer,1,2014,10,24,16.51,,,Moultrie,,,,
Yalbac406D,406,D,292120,1930183,214,White-tailed Deer,1,2014,10,25,5.49,,,Bushnell,,,,
Yalbac406D,406,D,292120,1930183,217,White-tailed Deer,1,2014,10,25,9.2,,,Bushnell,,,,
Yalbac410D,410,D,291398,1929086,97,White-tailed Deer,1,2014,10,25,15.5,,,Moultrie,,,,
Yalbac413D,413,D,302850,1927087,181,White-tailed Deer,1,2014,10,26,8.17,,,Bushnell,,,,
Yalbac406D,406,D,292120,1930183,224,White-tailed Deer,1,2014,10,27,9.27,,,Bushnell,,,,
Yalbac406D,406,D,292120,1930183,226,White-tailed Deer,1,2014,10,28,8.17,,,Bushnell,,,,
Yalbac406D,406,D,292120,1930183,238,White-tailed Deer,1,2014,10,29,14.3,,,Bushnell,,,,
Yalbac404D,404,D,304744,1927456,240,White-tailed Deer,2,2014,10,30,12.46,,,ScoutGuard,,,,
Yalbac404D,404,D,304744,1927456,300,White-tailed Deer,2,2014,10,30,14.01,,,ScoutGuard,,,,
Yalbac406D,406,D,292120,1930183,241,White-tailed Deer,1,2014,10,30,6.08,,,Bushnell,,,,
Yalbac406D,406,D,292120,1930183,247,White-tailed Deer,1,2014,10,30,8.39,,,Bushnell,,,,
Yalbac404D,404,D,304744,1927456,354,White-tailed Deer,1,2014,10,31,7.29,,,ScoutGuard,,,,
Yalbac404D,404,D,304744,1927456,363,White-tailed Deer,1,2014,10,31,9.56,,,ScoutGuard,,,,
Yalbac410D,410,D,291398,1929086,130,White-tailed Deer,1,2014,11,2,15.44,,,Moultrie,,,,
Yalbac410D,410,D,291398,1929086,133,White-tailed Deer,1,2014,11,3,9.18,,,Moultrie,,,,
Yalbac413E,413,E,305716,1928611,659,White-tailed Deer,1,2014,11,25,8.57,,,ScoutGuard,,,,
Yalbac402E,402,E,303760,1927582,94,White-tailed Deer,1,2014,11,28,13.23,,,Bushnell,,,,
Yalbac404E,404,E,304653,1927840,21,White-tailed Deer,1,2014,11,28,6.5,,,ScoutGuard,,,,
Yalbac404E,404,E,304653,1927840,27,White-tailed Deer,1,2014,11,30,15,,,ScoutGuard,,,,
Yalbac413E,413,E,305716,1928611,709,White-tailed Deer,1,2014,11,30,9.17,,,ScoutGuard,,,,
Yalbac404E,404,E,304653,1927840,30,White-tailed Deer,1,2014,12,1,7.16,,,ScoutGuard,,,,
Yalbac404E,404,E,304653,1927840,179,White-tailed Deer,1,2014,12,6,14.58,,,ScoutGuard,,,,
