Location,Camera,Easting,Northing,Lat,Long,Cam nr,series,picture,species name,Scientific Name,Nr,Year,Month ,Day,Hour Exact,Comment,camera brand,Logging
Laguna Seca,903F,290794,1952424,17.64880800,-88.97201300,903,F,496,Red Brocket Deer,Mazama temama,1,2019,10,10,17.42,,bushnell,Logging
Laguna Seca,903F,290794,1952424,17.64880800,-88.97201300,903,F,502,White-tailed Deer,Odocoileus virginianus,1,2019,10,11,7.54,,bushnell,Logging
Laguna Seca,903F,290794,1952424,17.64880800,-88.97201300,903,F,511,Jaguar,Panthera onca,1,2019,10,11,8.36,,bushnell,Logging
Laguna Seca,903F,290794,1952424,17.64880800,-88.97201300,903,F,515,White-tailed Deer,Odocoileus virginianus,1,2019,10,11,16.24,,bushnell,Logging
Laguna Seca,903F,290794,1952424,17.64880800,-88.97201300,903,F,517,White-tailed Deer,Odocoileus virginianus,1,2019,10,12,8.41,,bushnell,Logging
Laguna Seca,903G,286085,1952722,17.65105400,-89.01641800,903,G,13,White-tailed Deer,Odocoileus virginianus,2,2019,10,13,12.41,,bushnell,Logging
Laguna Seca,903G,286085,1952722,17.65105400,-89.01641800,903,G,19,Tayra,Eira barbara,1,2019,10,13,15.21,,bushnell,Logging
Laguna Seca,903G,286085,1952722,17.65105400,-89.01641800,903,G,22,White-tailed Deer,Odocoileus virginianus,1,2019,10,14,16.34,,bushnell,Logging
Laguna Seca,903G,286085,1952722,17.65105400,-89.01641800,903,G,25,White-tailed Deer,Odocoileus virginianus,2,2019,10,17,15.54,,bushnell,Logging
Laguna Seca,903G,286085,1952722,17.65105400,-89.01641800,903,G,31,Gray fox,Urocyon cinereoargenteus,1,2019,10,18,13.17,,bushnell,Logging
Laguna Seca,903G,286085,1952722,17.65105400,-89.01641800,903,G,34,White-tailed Deer,Odocoileus virginianus,1,2019,10,18,14.20,,bushnell,Logging
Laguna Seca,903G,286085,1952722,17.65105400,-89.01641800,903,G,39,Gray fox,Urocyon cinereoargenteus,1,2019,10,18,18.34,,bushnell,Logging
Laguna Seca,903G,286085,1952722,17.65105400,-89.01641800,903,G,43,Gray fox,Urocyon cinereoargenteus,1,2019,10,19,10.18,,bushnell,Logging
Laguna Seca,903G,286085,1952722,17.65105400,-89.01641800,903,G,47,Margay,Leopardus wiedii,1,2019,10,19,18.59,,bushnell,Logging
Laguna Seca,903G,286085,1952722,17.65105400,-89.01641800,903,G,49,White-tailed Deer,Odocoileus virginianus,2,2019,10,20,10.09,,bushnell,Logging
Laguna Seca,903G,286085,1952722,17.65105400,-89.01641800,903,G,53,Gray fox,Urocyon cinereoargenteus,1,2019,10,20,14.50,,bushnell,Logging
Laguna Seca,903G,286085,1952722,17.65105400,-89.01641800,903,G,55,White-tailed Deer,Odocoileus virginianus,2,2019,10,20,17.17,,bushnell,Logging
Laguna Seca,903G,286085,1952722,17.65105400,-89.01641800,903,G,61,Gray fox,Urocyon cinereoargenteus,1,2019,10,21,2.22,,bushnell,Logging
Laguna Seca,903G,286085,1952722,17.65105400,-89.01641800,903,G,79,White-tailed Deer,Odocoileus virginianus,1,2019,10,22,7.26,,bushnell,Logging
Laguna Seca,903G,286085,1952722,17.65105400,-89.01641800,903,G,82,White-tailed Deer,Odocoileus virginianus,1,2019,10,22,9.30,,bushnell,Logging
Laguna Seca,903G,286085,1952722,17.65105400,-89.01641800,903,G,85,White-nosed Coati,Nasua narica,1,2019,10,22,15.52,,bushnell,Logging
Laguna Seca,903G,286085,1952722,17.65105400,-89.01641800,903,G,94,Gray fox,Urocyon cinereoargenteus,1,2019,10,23,18.36,,bushnell,Logging
Laguna Seca,903G,286085,1952722,17.65105400,-89.01641800,903,G,97,Gray fox,Urocyon cinereoargenteus,1,2019,10,23,23.09,,bushnell,Logging
Laguna Seca,903G,286085,1952722,17.65105400,-89.01641800,903,G,118,White-tailed Deer,Odocoileus virginianus,1,2019,10,26,9.53,,bushnell,Logging
Laguna Seca,903G,286085,1952722,17.65105400,-89.01641800,903,G,125,White-nosed Coati,Nasua narica,4,2019,10,27,10.25,,bushnell,Logging
Laguna Seca,903G,286085,1952722,17.65105400,-89.01641800,903,G,140,Tayra,Eira barbara,1,2019,10,27,10.54,,bushnell,Logging
Laguna Seca,903G,286085,1952722,17.65105400,-89.01641800,903,G,142,Great Curassow,Crax rubra,1,2019,10,28,9.01,,bushnell,Logging
Laguna Seca,903G,286085,1952722,17.65105400,-89.01641800,903,G,145,Gray fox,Urocyon cinereoargenteus,1,2019,10,29,18.35,,bushnell,Logging
Laguna Seca,903G,286085,1952722,17.65105400,-89.01641800,903,G,151,Red Brocket Deer,Mazama temama,1,2019,10,30,12.17,,bushnell,Logging
Laguna Seca,903G,286085,1952722,17.65105400,-89.01641800,903,G,154,White-nosed Coati,Nasua narica,1,2019,10,31,10.12,,bushnell,Logging
Laguna Seca,903G,286085,1952722,17.65105400,-89.01641800,903,G,157,Gray fox,Urocyon cinereoargenteus,1,2019,11,1,9.45,,bushnell,Logging
Laguna Seca,903G,286085,1952722,17.65105400,-89.01641800,903,G,160,Great Curassow,Crax rubra,1,2019,11,1,15.31,,bushnell,Logging
Laguna Seca,903G,286085,1952722,17.65105400,-89.01641800,903,G,163,Great Curassow,Crax rubra,1,2019,11,2,6.23,,bushnell,Logging
Laguna Seca,903G,286085,1952722,17.65105400,-89.01641800,903,G,169,Great Curassow,Crax rubra,2,2019,11,2,10.07,,bushnell,Logging
Laguna Seca,903G,286085,1952722,17.65105400,-89.01641800,903,G,184,Gray fox,Urocyon cinereoargenteus,1,2019,11,3,7.53,,bushnell,Logging
Laguna Seca,903G,286085,1952722,17.65105400,-89.01641800,903,G,187,White-tailed Deer,Odocoileus virginianus,1,2019,11,3,10.20,,bushnell,Logging
Laguna Seca,903G,286085,1952722,17.65105400,-89.01641800,903,G,193,Red Brocket Deer,Mazama temama,1,2019,11,3,15.44,,bushnell,Logging
Laguna Seca,903G,286085,1952722,17.65105400,-89.01641800,903,G,199,Virginia opossum,Didelphis virginiana,1,2019,11,5,20.38,,bushnell,Logging
Laguna Seca,903G,286085,1952722,17.65105400,-89.01641800,903,G,205,Ocelot,Leopardus pardalis,1,2019,11,9,13.25,,bushnell,Logging
Laguna Seca,903G,286085,1952722,17.65105400,-89.01641800,903,G,209,Great Curassow,Crax rubra,1,2019,11,10,6.07,,bushnell,Logging
Laguna Seca,903G,286085,1952722,17.65105400,-89.01641800,903,G,221,Great Curassow,Crax rubra,2,2019,11,11,17.31,,bushnell,Logging
Laguna Seca,903G,286085,1952722,17.65105400,-89.01641800,903,G,227,Great Curassow,Crax rubra,1,2019,11,12,5.56,,bushnell,Logging
Laguna Seca,903G,286085,1952722,17.65105400,-89.01641800,903,G,229,Common Opossum,Didelphis marsupialis,1,2019,11,12,19.22,,bushnell,Logging
Laguna Seca,903G,286085,1952722,17.65105400,-89.01641800,903,G,232,Common Opossum,Didelphis marsupialis,1,2019,11,12,22.46,,bushnell,Logging
Laguna Seca,903G,286085,1952722,17.65105400,-89.01641800,903,G,235,Gray fox,Urocyon cinereoargenteus,1,2019,11,13,8.05,,bushnell,Logging
Laguna Seca,903G,286085,1952722,17.65105400,-89.01641800,903,G,238,Great Curassow,Crax rubra,1,2019,11,13,17.33,,bushnell,Logging
Laguna Seca,903G,286085,1952722,17.65105400,-89.01641800,903,G,241,Red Brocket Deer,Mazama temama,1,2019,11,14,9.19,,bushnell,Logging
Laguna Seca,903G,286085,1952722,17.65105400,-89.01641800,903,G,248,Jaguarundi,Puma yagouaroundi,1,2019,11,14,17.20,,bushnell,Logging
Laguna Seca,903G,286085,1952722,17.65105400,-89.01641800,903,G,253,White-tailed Deer,Odocoileus virginianus,1,2019,11,15,14.27,,bushnell,Logging
Laguna Seca,903G,286085,1952722,17.65105400,-89.01641800,903,G,256,Great Curassow,Crax rubra,1,2019,11,16,5.57,,bushnell,Logging
Laguna Seca,903G,286085,1952722,17.65105400,-89.01641800,903,G,259,White-tailed Deer,Odocoileus virginianus,1,2019,11,17,5.40,,bushnell,Logging
Laguna Seca,903G,286085,1952722,17.65105400,-89.01641800,903,G,262,Great Curassow,Crax rubra,2,2019,11,17,5.51,,bushnell,Logging
Laguna Seca,903G,286085,1952722,17.65105400,-89.01641800,903,G,268,White-tailed Deer,Odocoileus virginianus,2,2019,11,17,12.02,,bushnell,Logging
Laguna Seca,903G,286085,1952722,17.65105400,-89.01641800,903,G,271,White-tailed Deer,Odocoileus virginianus,1,2019,11,17,12.17,,bushnell,Logging
Laguna Seca,903G,286085,1952722,17.65105400,-89.01641800,903,G,274,White-tailed Deer,Odocoileus virginianus,1,2019,11,17,15.15,,bushnell,Logging
Laguna Seca,903G,286085,1952722,17.65105400,-89.01641800,903,G,277,Gray fox,Urocyon cinereoargenteus,1,2019,11,17,18.54,,bushnell,Logging
Laguna Seca,903G,286085,1952722,17.65105400,-89.01641800,903,G,280,White-tailed Deer,Odocoileus virginianus,2,2019,11,19,14.33,,bushnell,Logging
Laguna Seca,903G,286085,1952722,17.65105400,-89.01641800,903,G,286,White-tailed Deer,Odocoileus virginianus,2,2019,11,19,16.56,,bushnell,Logging
Laguna Seca,903G,286085,1952722,17.65105400,-89.01641800,903,G,292,Gray fox,Urocyon cinereoargenteus,1,2019,11,19,19.00,,bushnell,Logging
Laguna Seca,903G,286085,1952722,17.65105400,-89.01641800,903,G,295,Gray fox,Urocyon cinereoargenteus,1,2019,11,20,5.21,,bushnell,Logging
Laguna Seca,903G,286085,1952722,17.65105400,-89.01641800,903,G,298,Gray fox,Urocyon cinereoargenteus,1,2019,11,20,8.59,,bushnell,Logging
Laguna Seca,903G,286085,1952722,17.65105400,-89.01641800,903,G,302,White-tailed Deer,Odocoileus virginianus,2,2019,11,20,14.35,,bushnell,Logging
Laguna Seca,903G,286085,1952722,17.65105400,-89.01641800,903,G,308,Ocellated Turkey,Meleagris ocellata,1,2019,11,20,16.06,,bushnell,Logging
Laguna Seca,903G,286085,1952722,17.65105400,-89.01641800,903,G,313,White-tailed Deer,Odocoileus virginianus,2,2019,11,20,16.52,,bushnell,Logging
Laguna Seca,903G,286085,1952722,17.65105400,-89.01641800,903,G,319,Gray fox,Urocyon cinereoargenteus,1,2019,11,21,13.57,,bushnell,Logging
Laguna Seca,903G,286085,1952722,17.65105400,-89.01641800,903,G,323,White-tailed Deer,Odocoileus virginianus,2,2019,11,21,16.10,,bushnell,Logging
Laguna Seca,903G,286085,1952722,17.65105400,-89.01641800,903,G,337,White-tailed Deer,Odocoileus virginianus,1,2019,11,22,6.07,,bushnell,Logging
Laguna Seca,903G,286085,1952722,17.65105400,-89.01641800,903,G,344,Red Brocket Deer,Mazama temama,1,2019,11,23,12.32,,bushnell,Logging
Laguna Seca,903G,286085,1952722,17.65105400,-89.01641800,903,G,346,White-tailed Deer,Odocoileus virginianus,1,2019,11,23,12.38,,bushnell,Logging
Laguna Seca,903G,286085,1952722,17.65105400,-89.01641800,903,G,349,Ocellated Turkey,Meleagris ocellata,1,2019,11,23,14.20,,bushnell,Logging
Laguna Seca,903G,286085,1952722,17.65105400,-89.01641800,903,G,359,Great Curassow,Crax rubra,1,2019,11,24,5.56,,bushnell,Logging
Laguna Seca,903G,286085,1952722,17.65105400,-89.01641800,903,G,361,White-tailed Deer,Odocoileus virginianus,1,2019,11,24,7.55,,bushnell,Logging
Laguna Seca,903G,286085,1952722,17.65105400,-89.01641800,903,G,365,Great Curassow,Crax rubra,1,2019,11,24,10.59,,bushnell,Logging
Laguna Seca,903G,286085,1952722,17.65105400,-89.01641800,903,G,371,White-tailed Deer,Odocoileus virginianus,1,2019,11,24,13.48,,bushnell,Logging
Laguna Seca,903G,286085,1952722,17.65105400,-89.01641800,903,G,377,Ocellated Turkey,Meleagris ocellata,1,2019,11,25,14.40,,bushnell,Logging
Laguna Seca,903G,286085,1952722,17.65105400,-89.01641800,903,G,391,White-tailed Deer,Odocoileus virginianus,1,2019,11,25,15.23,,bushnell,Logging
Laguna Seca,903G,286085,1952722,17.65105400,-89.01641800,903,G,394,Gray fox,Urocyon cinereoargenteus,1,2019,11,26,0.32,,bushnell,Logging
Laguna Seca,903G,286085,1952722,17.65105400,-89.01641800,903,G,397,Great Curassow,Crax rubra,1,2019,11,26,5.52,,bushnell,Logging
Laguna Seca,903G,286085,1952722,17.65105400,-89.01641800,903,G,400,Great Curassow,Crax rubra,2,2019,11,26,6.12,,bushnell,Logging
Laguna Seca,903G,286085,1952722,17.65105400,-89.01641800,903,G,412,Ocellated Turkey,Meleagris ocellata,1,2019,11,26,8.47,,bushnell,Logging
Laguna Seca,903G,286085,1952722,17.65105400,-89.01641800,903,G,416,White-tailed Deer,Odocoileus virginianus,1,2019,11,26,14.52,,bushnell,Logging
Laguna Seca,903G,286085,1952722,17.65105400,-89.01641800,903,G,418,Virginia opossum,Didelphis virginiana,1,2019,11,27,5.40,,bushnell,Logging
Laguna Seca,903G,286085,1952722,17.65105400,-89.01641800,903,G,421,Ocellated Turkey,Meleagris ocellata,1,2019,11,27,13.07,,bushnell,Logging
Laguna Seca,903G,286085,1952722,17.65105400,-89.01641800,903,G,442,Virginia opossum,Didelphis virginiana,1,2019,11,27,18.55,,bushnell,Logging
Laguna Seca,903G,286085,1952722,17.65105400,-89.01641800,903,G,448,Great Curassow,Crax rubra,1,2019,11,28,17.37,,bushnell,Logging
Laguna Seca,903G,286085,1952722,17.65105400,-89.01641800,903,G,451,Virginia opossum,Didelphis virginiana,1,2019,11,28,18.26,,bushnell,Logging
Laguna Seca,903G,286085,1952722,17.65105400,-89.01641800,903,G,455,Gray fox,Urocyon cinereoargenteus,1,2019,11,29,4.59,,bushnell,Logging
Laguna Seca,903G,286085,1952722,17.65105400,-89.01641800,903,G,457,White-tailed Deer,Odocoileus virginianus,1,2019,11,30,12.57,,bushnell,Logging
Laguna Seca,903G,286085,1952722,17.65105400,-89.01641800,903,G,460,Ocellated Turkey,Meleagris ocellata,1,2019,11,30,15.35,,bushnell,Logging
Laguna Seca,903G,286085,1952722,17.65105400,-89.01641800,903,G,475,Gray fox,Urocyon cinereoargenteus,1,2019,12,1,18.04,,bushnell,Logging
Laguna Seca,903G,286085,1952722,17.65105400,-89.01641800,903,G,478,White-tailed Deer,Odocoileus virginianus,1,2019,12,2,13.38,,bushnell,Logging
Laguna Seca,903G,286085,1952722,17.65105400,-89.01641800,903,G,481,White-tailed Deer,Odocoileus virginianus,1,2019,12,2,14.40,,bushnell,Logging
Laguna Seca,903G,286085,1952722,17.65105400,-89.01641800,903,G,484,Ocellated Turkey,Meleagris ocellata,1,2019,12,2,14.53,,bushnell,Logging
Laguna Seca,903G,286085,1952722,17.65105400,-89.01641800,903,G,487,Ocellated Turkey,Meleagris ocellata,1,2019,12,3,9.43,,bushnell,Logging
Laguna Seca,903G,286085,1952722,17.65105400,-89.01641800,903,G,490,White-tailed Deer,Odocoileus virginianus,1,2019,12,3,10.22,,bushnell,Logging
Laguna Seca,903G,286085,1952722,17.65105400,-89.01641800,903,G,493,White-tailed Deer,Odocoileus virginianus,1,2019,12,3,15.01,,bushnell,Logging
Laguna Seca,903G,286085,1952722,17.65105400,-89.01641800,903,G,499,White-tailed Deer,Odocoileus virginianus,1,2019,12,3,16.58,,bushnell,Logging
Laguna Seca,903G,286085,1952722,17.65105400,-89.01641800,903,G,502,White-tailed Deer,Odocoileus virginianus,1,2019,12,4,12.47,,bushnell,Logging
Laguna Seca,903G,286085,1952722,17.65105400,-89.01641800,903,G,512,Ocellated Turkey,Meleagris ocellata,1,2019,12,7,16.36,,bushnell,Logging
Laguna Seca,903G,286085,1952722,17.65105400,-89.01641800,903,G,517,White-tailed Deer,Odocoileus virginianus,1,2019,12,7,16.44,,bushnell,Logging
Laguna Seca,903G,286085,1952722,17.65105400,-89.01641800,903,G,522,Ocellated Turkey,Meleagris ocellata,1,2019,12,8,6.16,,bushnell,Logging
Laguna Seca,904A,284445,1951280,17.63893600,-89.03170100,904,A,14,Gray-headed Dove,Leptotila plumbeiceps,2,2019,2,2,10.53,,bushnell,No Logging
Laguna Seca,904A,284445,1951280,17.63893600,-89.03170100,904,A,21,Gray-headed Dove,Leptotila plumbeiceps,1,2019,2,2,12.56,,bushnell,No Logging
Laguna Seca,904A,284445,1951280,17.63893600,-89.03170100,904,A,29,Gray-headed Dove,Leptotila plumbeiceps,1,2019,2,3,7.23,,bushnell,No Logging
Laguna Seca,904B,284445,1951280,17.63893600,-89.03170100,904,B,5,Puma,Puma concolor,1,2019,3,9,11.57,,bushnell,No Logging
Laguna Seca,904B,284445,1951280,17.63893600,-89.03170100,904,B,13,Gray-headed Dove,Leptotila plumbeiceps,1,2019,3,12,7.33,,bushnell,No Logging
Laguna Seca,904B,284445,1951280,17.63893600,-89.03170100,904,B,22,Agouti,Dasyprocta punctata,1,2019,3,13,7.28,,bushnell,No Logging
Laguna Seca,904B,284445,1951280,17.63893600,-89.03170100,904,B,25,Agouti,Dasyprocta punctata,1,2019,3,13,9.09,,bushnell,No Logging
Laguna Seca,904B,284445,1951280,17.63893600,-89.03170100,904,B,29,Agouti,Dasyprocta punctata,1,2019,3,17,9.37,,bushnell,No Logging
Laguna Seca,904B,284445,1951280,17.63893600,-89.03170100,904,B,37,Agouti,Dasyprocta punctata,1,2019,3,20,6.45,,bushnell,No Logging
Laguna Seca,904B,284445,1951280,17.63893600,-89.03170100,904,B,41,Agouti,Dasyprocta punctata,1,2019,3,21,6.06,,bushnell,No Logging
Laguna Seca,904B,284445,1951280,17.63893600,-89.03170100,904,B,50,Agouti,Dasyprocta punctata,1,2019,3,23,6.05,,bushnell,No Logging
Laguna Seca,904B,284445,1951280,17.63893600,-89.03170100,904,B,57,Agouti,Dasyprocta punctata,1,2019,3,25,6.57,,bushnell,No Logging
Laguna Seca,904B,284445,1951280,17.63893600,-89.03170100,904,B,73,Ocellated Turkey,Meleagris ocellata,1,2019,3,26,9.21,,bushnell,No Logging
Laguna Seca,904B,284445,1951280,17.63893600,-89.03170100,904,B,86,Puma,Puma concolor,1,2019,3,30,17.31,,bushnell,No Logging
Laguna Seca,904B,284445,1951280,17.63893600,-89.03170100,904,B,93,Gray-headed Dove,Leptotila plumbeiceps,1,2019,4,4,6.24,,bushnell,No Logging
Laguna Seca,904B,284445,1951280,17.63893600,-89.03170100,904,B,101,Striped Hog-nosed Skunk,Conepatus semistriatus,1,2019,4,4,23.53,,bushnell,No Logging
Laguna Seca,904B,284445,1951280,17.63893600,-89.03170100,904,B,105,Agouti,Dasyprocta punctata,1,2019,4,5,8.52,,bushnell,No Logging
Laguna Seca,904B,284445,1951280,17.63893600,-89.03170100,904,B,109,White-lipped Peccary,Tayassu pecari,6,2019,4,5,13.58,,bushnell,No Logging
Laguna Seca,904B,284445,1951280,17.63893600,-89.03170100,904,B,121,Great Curassow,Crax rubra,4,2019,4,6,6.20,,bushnell,No Logging
Laguna Seca,904B,284445,1951280,17.63893600,-89.03170100,904,B,177,Ruddy Quail Dove ,Geotrygon montana,1,2019,4,6,7.16,,bushnell,No Logging
Laguna Seca,904B,284445,1951280,17.63893600,-89.03170100,904,B,181,Striped Hog-nosed Skunk,Conepatus semistriatus,1,2019,4,6,18.46,,bushnell,No Logging
Laguna Seca,904B,284445,1951280,17.63893600,-89.03170100,904,B,186,Red Brocket Deer,Mazama temama,1,2019,4,7,9.09,,bushnell,No Logging
Laguna Seca,904B,284445,1951280,17.63893600,-89.03170100,904,B,190,Agouti,Dasyprocta punctata,1,2019,4,7,15.50,,bushnell,No Logging
Laguna Seca,904B,284445,1951280,17.63893600,-89.03170100,904,B,193,Red Brocket Deer,Mazama temama,1,2019,4,9,9.18,,bushnell,No Logging
Laguna Seca,904B,284445,1951280,17.63893600,-89.03170100,904,B,204,Red Brocket Deer,Mazama temama,1,2019,4,11,10.12,bambi,bushnell,No Logging
Laguna Seca,904B,284445,1951280,17.63893600,-89.03170100,904,B,209,Great Curassow,Crax rubra,2,2019,4,11,11.42,,bushnell,No Logging
Laguna Seca,904B,284445,1951280,17.63893600,-89.03170100,904,B,217,White-lipped Peccary,Tayassu pecari,13,2019,4,12,14.40,piepklein jong,bushnell,No Logging
Laguna Seca,904B,284445,1951280,17.63893600,-89.03170100,904,B,249,Great Curassow,Crax rubra,2,2019,4,13,8.43,,bushnell,No Logging
Laguna Seca,904B,284445,1951280,17.63893600,-89.03170100,904,B,297,White-lipped Peccary,Tayassu pecari,3,2019,4,13,10.13,,bushnell,No Logging
Laguna Seca,904B,284445,1951280,17.63893600,-89.03170100,904,B,341,Great Tinamou,Tinamus major,1,2019,4,14,6.20,,bushnell,No Logging
Laguna Seca,904B,284445,1951280,17.63893600,-89.03170100,904,B,345,Great Curassow,Crax rubra,1,2019,4,14,8.05,,bushnell,No Logging
Laguna Seca,904B,284445,1951280,17.63893600,-89.03170100,904,B,353,Agouti,Dasyprocta punctata,1,2019,4,14,8.07,,bushnell,No Logging
Laguna Seca,904B,284445,1951280,17.63893600,-89.03170100,904,B,357,Great Curassow,Crax rubra,1,2019,4,14,17.38,,bushnell,No Logging
Laguna Seca,904B,284445,1951280,17.63893600,-89.03170100,904,B,365,Great Curassow,Crax rubra,2,2019,4,15,17.35,,bushnell,No Logging
Laguna Seca,904B,284445,1951280,17.63893600,-89.03170100,904,B,401,Agouti,Dasyprocta punctata,1,2019,4,16,6.05,,bushnell,No Logging
Laguna Seca,904B,284445,1951280,17.63893600,-89.03170100,904,B,410,Puma,Puma concolor,1,2019,4,16,20.52,,bushnell,No Logging
Laguna Seca,904B,284445,1951280,17.63893600,-89.03170100,904,B,414,Agouti,Dasyprocta punctata,1,2019,4,17,6.32,,bushnell,No Logging
Laguna Seca,904B,284445,1951280,17.63893600,-89.03170100,904,B,421,Puma,Puma concolor,1,2019,4,17,11.12,,bushnell,No Logging
Laguna Seca,904B,284445,1951280,17.63893600,-89.03170100,904,B,425,Great Curassow,Crax rubra,4,2019,4,17,15.41,,bushnell,No Logging
Laguna Seca,904B,284445,1951280,17.63893600,-89.03170100,904,B,482,White-lipped Peccary,Tayassu pecari,4,2019,4,17,15.58,,bushnell,No Logging
Laguna Seca,904B,284445,1951280,17.63893600,-89.03170100,904,B,537,Striped Hog-nosed Skunk,Conepatus semistriatus,1,2019,4,17,22.21,,bushnell,No Logging
Laguna Seca,904B,284445,1951280,17.63893600,-89.03170100,904,B,541,White-lipped Peccary,Tayassu pecari,1,2019,4,19,12.03,,bushnell,No Logging
Laguna Seca,904B,284445,1951280,17.63893600,-89.03170100,904,B,545,Great Curassow,Crax rubra,1,2019,4,20,7.14,,bushnell,No Logging
Laguna Seca,904C,285451,1950446,17.63149800,-89.02214300,904,C,13,Gray fox,Urocyon cinereoargenteus,1,2019,4,24,4.48,,bushnell,Logging
Laguna Seca,904C,285451,1950446,17.63149800,-89.02214300,904,C,19,White-tailed Deer,Odocoileus virginianus,1,2019,4,24,7.11,,bushnell,Logging
Laguna Seca,904C,285451,1950446,17.63149800,-89.02214300,904,C,25,White-tailed Deer,Odocoileus virginianus,1,2019,4,25,3.31,,bushnell,Logging
Laguna Seca,904C,285451,1950446,17.63149800,-89.02214300,904,C,30,Ocellated Turkey,Meleagris ocellata,1,2019,4,25,7.08,,bushnell,Logging
Laguna Seca,904C,285451,1950446,17.63149800,-89.02214300,904,C,45,Ocellated Turkey,Meleagris ocellata,1,2019,4,25,10.00,,bushnell,Logging
Laguna Seca,904C,285451,1950446,17.63149800,-89.02214300,904,C,93,Ocellated Turkey,Meleagris ocellata,1,2019,4,27,7.12,,bushnell,Logging
