Name,mean_ARVI,sd_ARVI,mean_NDVI,sd_NDVI,mean_PRI,sd_PRI,mean_RGRI,sd_RGRI,mean_SIPI,sd_SIPI,mean_SR,sd_SR,mean_ARVI100,sd_ARVI100,mean_NDVI100,sd_NDVI100,mean_PRI100,sd_PRI100,mean_RGRI100,sd_RGRI100,mean_SIPI100,sd_SIPI100,mean_SR100,sd_SR100
503C,0.936391824,0.019784145,0.93127666,0.007130263,0.009647077,0.039044716,0.873866471,0.050148479,0.997279807,0.008069146,28.42676072,3.158333543,0.92962860263,0.01906176863,0.92514274259,0.00799872379,0.00807079894,0.03891616910,0.90623482438,0.05520210169,0.99755165462,0.00796668431,26.02492058740,2.92684705690
504C,0.942115795,0.019605961,0.935031595,0.008551695,0.037351859,0.038852445,0.927674462,0.062169337,0.995900239,0.008255893,30.30465529,4.024176307,0.94082663802,0.01927898878,0.93302512427,0.00819313542,0.03122141220,0.04284273837,0.91822256320,0.05370599152,0.99570097917,0.00800287098,29.30213547350,3.68436580770
505C,0.922583506,0.019064217,0.922592515,0.007421794,0.04518082,0.0332725,0.9154589,0.052341257,1.000108483,0.008356964,25.08108517,2.559650357,0.92251918080,0.01816509710,0.92293525104,0.00736852582,0.03245811882,0.03488063129,0.91010838496,0.05011611961,1.00032814092,0.00787170188,25.19143991720,2.52679138024
506C,0.931841561,0.02816365,0.919197783,0.011724734,0.026420531,0.043543555,0.930149789,0.061007887,0.992089523,0.012667262,24.2904882,3.790290602,0.93162696494,0.02077410948,0.92427619605,0.00837538429,0.01448377145,0.03817712400,0.91713053762,0.05320356756,0.99587342765,0.00922192651,25.73705833750,2.98700954689
507C,0.912185618,0.011548754,0.920411069,0.00450064,0.017961631,0.021955528,0.914090616,0.030116356,1.004713072,0.005087684,24.21113652,1.45631014,0.91791249536,0.01189689385,0.92361525469,0.00501936997,0.02470075457,0.02347083433,0.91220754922,0.03335985717,1.00325850375,0.00528126544,25.29752289620,1.75145183793
508C,0.912784776,0.011057438,0.919056559,0.005490892,0.02089557,0.024215367,0.930996032,0.028022323,1.003600827,0.004314521,23.82946798,1.79097858,0.91949387114,0.01269909752,0.92379133440,0.00551382405,0.02785294745,0.02375697181,0.92185607383,0.03356746935,1.00246992807,0.00510173622,25.38817620560,2.01263287713
509C,0.922400205,0.012022617,0.924606518,0.004588337,0.026769863,0.02163698,0.919121196,0.034509635,1.001284318,0.005022217,25.62701852,1.641649948,0.91894854547,0.01220053423,0.92340816532,0.00513810656,0.02398858549,0.02453717702,0.92222274410,0.03367379693,1.00255942882,0.00508813290,25.23388378160,1.82226288551
510C,0.920030037,0.010333589,0.925506239,0.004160599,0.022528494,0.020011909,0.919865659,0.028541661,1.00311244,0.004442741,25.93858881,1.629201077,0.92097576276,0.01229126017,0.92422259136,0.00550157303,0.02686167308,0.02479965942,0.91848292503,0.03527200343,1.00187088255,0.00499712590,25.53586055090,1.98975245392
511C,0.920405168,0.010402717,0.925493056,0.004788941,0.030979203,0.024895511,0.925937231,0.038271568,1.002889571,0.004857886,25.95328677,1.721080443,0.91620315510,0.01173696310,0.92214386014,0.00514881835,0.02949271021,0.02516388873,0.92623850545,0.03532772742,1.00340053573,0.00499020188,24.80366182400,1.75329460541
512C,0.911292286,0.014612176,0.915785878,0.007242878,0.044608493,0.037976161,0.939968578,0.040195274,1.002618681,0.006802634,22.92237874,2.03155738,0.91421586271,0.01208303859,0.91995487729,0.00584936924,0.03118984742,0.02682630065,0.93163182673,0.03537200300,1.00329743423,0.00510537989,24.11613611020,1.80300556103
501D,0.944222881,0.02078656,0.929199269,0.007461747,0.029501372,0.034662185,0.903341572,0.04717311,0.991641382,0.009348555,27.56930336,3.080095126,0.94086756551,0.01997949925,0.93009773587,0.00842750327,0.02631477598,0.03344502459,0.91540952796,0.05330606851,0.99403701568,0.00837621814,28.01875185250,3.44369319920
502D,0.928523636,0.017185187,0.924907006,0.006936782,0.001202147,0.030879459,0.892361827,0.045873523,0.998055265,0.007393292,25.87127089,2.59930735,0.93086093624,0.02094383311,0.92454850635,0.00914527929,0.01809045825,0.03768868079,0.91863070717,0.05293595456,0.99653615984,0.00859989903,25.87636033770,3.10782683667
503D,0.944313792,0.017955782,0.929415305,0.006792248,0.031968106,0.033258135,0.923152848,0.05632318,0.9918442,0.00779967,27.59954885,2.772293854,0.94162699649,0.01999648256,0.92970000461,0.00825557324,0.03345098728,0.03409154143,0.91835789459,0.05220542331,0.99338486354,0.00858439851,27.83830123270,3.37018044323
504D,0.926144458,0.025033539,0.922298278,0.011196729,0.019566532,0.031928699,0.915194123,0.059595363,0.997827438,0.009694915,25.33389312,4.213430422,0.93580732953,0.02069716238,0.92804592374,0.00899840808,0.02776422659,0.03756458391,0.90573597351,0.05579375929,0.99550699191,0.00863979435,27.21718437230,3.72584425526
505D,0.915064007,0.018625117,0.917414645,0.00796874,0.033666677,0.039930058,0.921199902,0.050890669,1.001440977,0.007511941,23.4402526,2.330358629,0.92079793528,0.02353680934,0.92086592849,0.01211062996,0.03049971292,0.03603069491,0.91182148448,0.05302069444,1.00017891636,0.00878106174,24.74240580350,3.23946849544
506D,0.922505648,0.019262502,0.921962307,0.005889928,0.02027485,0.032119228,0.921280456,0.046376658,0.999805959,0.00880611,24.78038894,2.019151575,0.92296949459,0.01921889626,0.92217080880,0.00777954110,0.02439981610,0.03377253479,0.92299026188,0.04858403066,0.99964691994,0.00825191514,24.95349322370,2.59136689160
507D,0.920474204,0.011404654,0.924500673,0.004312034,0.034975072,0.027842914,0.923965048,0.037591552,1.002304705,0.005255624,25.58147983,1.607435209,0.91947673178,0.01217069900,0.92373422055,0.00578787181,0.02934797405,0.02516066253,0.91185772498,0.03776276846,1.00243985004,0.00523080296,25.36822336750,1.92174459717
508D,0.916729128,0.010510827,0.922314517,0.004455256,0.019083649,0.020202678,0.926834204,0.031679475,1.003190103,0.004664056,24.83387074,1.558524671,0.91628883923,0.01086878494,0.92261637056,0.00452534765,0.02066426749,0.02066934396,0.92348494945,0.02906334094,1.00361281974,0.00464567475,24.93682201640,1.57446340745
509D,0.914673164,0.010746264,0.921737797,0.004281147,0.02279681,0.019384659,0.935657849,0.027560531,1.004036633,0.004699187,24.63374548,1.441287502,0.91584390697,0.01095402747,0.92168985376,0.00495693234,0.02422809806,0.02032330250,0.92854850891,0.02948288997,1.00334491039,0.00434641825,24.64700073400,1.70785817563
510D,0.919214788,0.011115113,0.924374926,0.004893171,0.020651244,0.019134404,0.908478546,0.025877301,1.002943639,0.004498076,25.56281827,1.814730923,0.92009542899,0.01195255739,0.92290415837,0.00552254034,0.02754981444,0.02534563867,0.91464385381,0.03553829579,1.00162327466,0.00503190630,25.07420303260,1.86888317281
511D,0.918482536,0.010355277,0.92271736,0.003675809,0.032299153,0.023810726,0.929760097,0.032744463,1.002424318,0.004615002,24.93816644,1.246924683,0.91867155875,0.01141264646,0.92320825422,0.00492273418,0.02612467389,0.02219490656,0.92130066590,0.03378975971,1.00259753817,0.00489546698,25.15196796700,1.69130584801
512D,0.92004889,0.012181685,0.923217966,0.004473791,0.032933675,0.025087757,0.923277935,0.032590504,1.001833711,0.004934603,25.13990724,1.588542479,0.92070624094,0.01178915180,0.92410905425,0.00568448881,0.02794375109,0.02487639281,0.91730139365,0.03489800456,1.00195361971,0.00486650378,25.49720826020,1.93667895963
501E,0.920500571,0.018781903,0.921798548,0.006601296,0.016908954,0.029166614,0.905366731,0.039975791,1.00083436,0.00887554,24.76213692,2.234793575,0.92591776828,0.01849645759,0.92423412385,0.00766952331,0.02746221397,0.03214118084,0.91150197804,0.04772977919,0.99913320657,0.00797441845,25.66671901240,2.69188657796
502E,0.925247185,0.015159708,0.92354233,0.00652161,0.022874333,0.02533119,0.907431694,0.044466793,0.999104214,0.006557025,25.34760429,2.234082557,0.92434911489,0.01911826445,0.92166383951,0.00757405178,0.03255300851,0.03250359694,0.91960640796,0.04797937606,0.99858956030,0.00839948102,24.77137574480,2.51054030991
503E,0.924476513,0.018154267,0.922884418,0.007603177,0.019075655,0.034539457,0.908792474,0.048501565,0.999200765,0.007044059,25.19431065,2.646834477,0.92377519186,0.01897970083,0.92368566111,0.00808464560,0.02246823054,0.03167899392,0.91147580640,0.04797274303,1.00002729046,0.00787736628,25.49795986490,2.80765766379
504E,0.912029759,0.019093858,0.915095562,0.007469556,0.039688027,0.031008715,0.937934853,0.045751632,1.001860144,0.008389655,22.73618994,2.063185391,0.92119300180,0.01887112438,0.92095182556,0.00802654653,0.03323071583,0.03474885859,0.92200986130,0.04967967733,0.99995426546,0.00819685605,24.55951077250,2.57744870150
505E,0.929320639,0.018332572,0.927588759,0.006011904,0.012472126,0.032859408,0.898837594,0.040461449,0.999131913,0.008135687,26.81800708,2.404121093,0.91986774783,0.01984701790,0.92095717065,0.00889602255,0.02229871288,0.03339357460,0.90974486096,0.04847048646,1.00070859580,0.00807185845,24.61747399750,2.84639162208
506E,0.942979037,0.020145242,0.934609207,0.007172802,0.021357325,0.040989519,0.90660972,0.060472633,0.995202396,0.008948763,29.97321732,3.594723235,0.94066116859,0.02087787017,0.93249902639,0.00947012827,0.03029855119,0.03816125188,0.91665072144,0.05675335740,0.99555622200,0.00832949089,29.12948369270,3.78277625518
507E,0.919555727,0.012719486,0.924230695,0.005077315,0.024514184,0.02545135,0.919742591,0.037036988,1.002684114,0.005080066,25.52406172,1.923108697,0.91917424097,0.01112957145,0.92448828563,0.00447609108,0.02328291928,0.02217939129,0.91415080440,0.03276809906,1.00303095566,0.00477201916,25.58087762690,1.60960407863
508E,0.917444212,0.01278865,0.924458937,0.00491193,0.023912609,0.023601168,0.931543873,0.034803046,1.004006315,0.005375148,25.5920669,1.795964417,0.91742826536,0.01146856252,0.92496344830,0.00463278390,0.02249589944,0.02173901326,0.91455513413,0.03339971226,1.00428615599,0.00504979402,25.75671399920,1.67768501672
509E,0.922545075,0.012265576,0.925794481,0.004998557,0.028479346,0.022656385,0.925123579,0.037558144,1.001871466,0.004658746,26.07996036,1.903554026,0.91910410027,0.01195673421,0.92434876653,0.00493745410,0.02879534864,0.02419478481,0.92795813540,0.03460849212,1.00298985336,0.00503998415,25.54992093150,1.78598189939
510E,0.918837948,0.011482176,0.922542914,0.004548774,0.026022437,0.022522292,0.926999583,0.033379058,1.00213284,0.004612182,24.91209853,1.560150938,0.91924217439,0.01263144975,0.92362680290,0.00586407154,0.03039227731,0.02670585757,0.92345479285,0.03832930072,1.00251520305,0.00552009471,25.33827111790,1.99407518982
511E,0.918698672,0.008123573,0.926122975,0.003013952,0.014128652,0.01295974,0.907768511,0.025172843,1.004196433,0.003900518,26.11669962,1.09708711,0.91650704192,0.01034893349,0.92380060000,0.00529328494,0.02132923673,0.02173151273,0.91802107455,0.03052984452,1.00414654188,0.00433190920,25.36670487320,1.74641826400
512E,0.919160697,0.014481227,0.920112671,0.00642043,0.03768691,0.032096364,0.911641106,0.042875836,1.00059335,0.006633975,24.20100336,2.076591991,0.92134701098,0.01193909244,0.92406889026,0.00506708464,0.02739693874,0.02452090262,0.91141984816,0.03452218521,1.00156469588,0.00496176290,25.45893218830,1.80126645051
501F,0.940354015,0.017587478,0.930568755,0.004930961,0.024874663,0.031129803,0.909054296,0.046077539,0.994670865,0.008217572,27.95745679,2.157880613,0.93897892730,0.01883401745,0.92922955147,0.00749386253,0.02096060498,0.03183141950,0.91245932143,0.04954490282,0.99458521559,0.00809204256,27.57847757490,3.04606413869
502F,0.931711364,0.016259137,0.923163473,0.007377387,0.038557181,0.030593725,0.912502684,0.045371037,0.995279621,0.006335379,25.26860341,2.511407863,0.92761641020,0.01870224639,0.92288872009,0.00789315068,0.03784991251,0.03495385261,0.90852181196,0.04887846233,0.99743292041,0.00785186761,25.20481233480,2.65206043133
503F,0.92786943,0.016030976,0.924161685,0.007195043,0.023344204,0.035282217,0.908464633,0.048879417,0.997988869,0.006503552,25.6202953,2.641491816,0.92386576715,0.01927904077,0.92357628512,0.00817655421,0.02309644420,0.03186252621,0.91120484456,0.04814825728,0.99991865579,0.00796067743,25.46442274060,2.81866163556
504F,0.92785081,0.018641844,0.927385646,0.007258368,0.033823128,0.030799718,0.896537219,0.051508563,0.999835785,0.008445791,26.82161031,2.811372811,0.92207906371,0.01859134280,0.92237466222,0.00766785748,0.03379122931,0.03514450787,0.91231964793,0.05022018717,1.00026484392,0.00796245077,25.01838983350,2.59459810880
505F,0.917046386,0.020676314,0.91701427,0.008390524,0.034327747,0.033375919,0.932922583,0.054909058,1.000108759,0.008572097,23.35686385,2.564546471,0.91908809624,0.02294621322,0.91813274601,0.01115987631,0.03657029672,0.03513508106,0.91965812235,0.05364635715,0.99960829141,0.00867553541,23.80817834150,2.88445258899
506F,0.937151981,0.01886518,0.933287361,0.006884797,0.022902089,0.035859131,0.904838089,0.051398108,0.997964393,0.008089759,29.29373621,3.070972209,0.93597950146,0.01998525071,0.93155529098,0.00831406526,0.02070767040,0.03315100702,0.91216447180,0.05359341913,0.99754315278,0.00821077022,28.64908966890,3.61348612243
507F,0.92150775,0.009855247,0.926175997,0.003797672,0.025189838,0.020132593,0.91609633,0.031205433,1.002652221,0.004086775,26.16477197,1.429250209,0.91951472791,0.01110019777,0.92399691186,0.00468596393,0.02736767121,0.02367223696,0.92254623178,0.03406857489,1.00256216793,0.00469314650,25.41586971060,1.65079371254
508F,0.916129018,0.012209748,0.924024313,0.00382044,0.019449126,0.021055527,0.895718237,0.030546024,1.004504867,0.005667923,25.39309119,1.377982557,0.91822293758,0.01181933839,0.92370736627,0.00502815885,0.02454342003,0.02342593737,0.91194902337,0.03318744426,1.00313430494,0.00513924927,25.32898270310,1.74751634648
509F,0.918025817,0.009320398,0.926475437,0.0033513,0.017582702,0.018637088,0.913510172,0.029099069,1.004780952,0.004137089,26.25983175,1.276464471,0.91844404931,0.00965660161,0.92592324224,0.00396891299,0.01742526573,0.01824728453,0.91014078582,0.02823807999,1.00423649856,0.00431389074,26.07698353240,1.45994902232
510FG,0.919111757,0.014387185,0.924400104,0.005614878,0.041279508,0.037094099,0.942131173,0.039510084,1.003043219,0.00579418,25.61113606,2.123426922,0.91622026288,0.01197810229,0.92268327674,0.00511032097,0.02886359556,0.02471524265,0.93253476751,0.03587562725,1.00369679611,0.00496936754,24.98395325890,1.77024529372
511FG,0.917568024,0.009870896,0.923714034,0.004234293,0.020524362,0.024306257,0.918988983,0.031677813,1.00349688,0.00426276,25.30053962,1.508378198,0.91826665151,0.01146054132,0.92339930370,0.00526191433,0.02351490096,0.02314375815,0.92015357757,0.03237712610,1.00293439200,0.00458683947,25.23539008340,1.84394084296
512F,0.917566755,0.012505561,0.920251117,0.006490699,0.029919654,0.024011057,0.923151067,0.03005951,1.001563224,0.004496656,24.24476565,2.052990925,0.91892742876,0.01176819626,0.92173218503,0.00590950495,0.03358701087,0.02807102419,0.92592052917,0.03731692644,1.00161074095,0.00509211831,24.69406312190,1.88387973373
501G,0.938375831,0.020207796,0.928342931,0.00794622,0.028834963,0.037070465,0.936294507,0.053991265,0.994540835,0.008333224,27.23503829,2.979566346,0.93279805556,0.02011098580,0.92648661928,0.00862274063,0.01812833049,0.03685927732,0.91801790571,0.05114396137,0.99654818494,0.00812030019,26.55838564850,3.06062326753
502G,0.925243164,0.021359082,0.920337995,0.010507941,0.061837138,0.039695591,0.931397013,0.050901756,0.997353452,0.008278028,24.48814832,2.960011595,0.91814402043,0.02566594140,0.91846553264,0.01331313848,0.04029659248,0.03630330198,0.92439770903,0.05727001613,1.00036255105,0.00916364478,24.02375263180,3.18769549421
503G,0.930261044,0.01654443,0.926212204,0.006290679,0.022754075,0.031723421,0.902964447,0.047586583,0.997812057,0.007367647,26.3019,2.327593254,0.92426423485,0.01945439608,0.92360288460,0.00807908237,0.02350490927,0.03207677145,0.91069455235,0.04825584168,0.99971208689,0.00810213733,25.46665137270,2.78518713089
504G,0.91627829,0.018450919,0.917425844,0.007222733,0.031347249,0.029937672,0.920144124,0.045007677,1.000755423,0.007593248,23.40717783,2.150123186,0.92284637435,0.01904035734,0.92125668124,0.00823952827,0.03026797954,0.03472545787,0.91045946070,0.04844610133,0.99918551553,0.00804443981,24.67373371540,2.65951777640
505G,0.925543462,0.0177777,0.922370843,0.006912024,0.028700963,0.032495259,0.912286666,0.046882527,0.998302647,0.007963232,24.9635791,2.262208447,0.92505534327,0.01859357783,0.92164077751,0.00776330754,0.03079578399,0.03386722408,0.91598507625,0.04901742195,0.99817240965,0.00791209028,24.77592616200,2.57599408939
506G,0.937804657,0.0164201,0.930277484,0.006799778,0.02722617,0.038197977,0.926653164,0.048685859,0.995895837,0.007279459,27.95752949,2.811799365,0.94107039346,0.01928839154,0.93166202279,0.00792066158,0.03013089464,0.03772486495,0.92633158443,0.05666856972,0.99480589269,0.00826873774,28.66153611650,3.49213594552
507G,0.917438022,0.008789581,0.92307547,0.004456247,0.028704628,0.017526102,0.926049971,0.029935194,1.003204417,0.003726024,25.08964111,1.562656077,0.91704671848,0.01107804132,0.92270024832,0.00492593662,0.02622903881,0.02068128230,0.91894755788,0.03267572463,1.00323098067,0.00451605582,24.98097785450,1.69920621198
508G,0.918396636,0.012395974,0.922790835,0.004823985,0.031249007,0.025448696,0.923401294,0.036833178,1.002528248,0.005252323,25.00473082,1.623995355,0.91902484677,0.01230659442,0.92321044384,0.00575183466,0.03018472524,0.02586285082,0.91386193643,0.03860060473,1.00240251693,0.00531279453,25.18447377640,1.88115031732
509G,0.916655788,0.013179534,0.923918903,0.004873849,0.021349997,0.021686311,0.929405709,0.033402763,1.004154047,0.005620882,25.40041575,1.764350985,0.91745542183,0.01148093134,0.92498389575,0.00463015186,0.02259027817,0.02185578852,0.91462928943,0.03346247389,1.00428231179,0.00506027730,25.76391624750,1.67716747377
512G,0.917801537,0.012544772,0.920077888,0.005362003,0.02663734,0.026527324,0.915388002,0.040017509,1.001333712,0.005492349,24.13781243,1.697578283,0.92100085867,0.01196657561,0.92407495689,0.00507933712,0.02597970230,0.02364666814,0.91103570492,0.03349669305,1.00176346506,0.00500615212,25.46166226140,1.80660411159
507H,0.919851381,0.013149938,0.92437953,0.00531436,0.024038337,0.025576408,0.919496738,0.037961949,1.002603956,0.005175224,25.58902023,2.019696742,0.91921985607,0.01109647688,0.92450059149,0.00446934360,0.02330448333,0.02215490166,0.91411637319,0.03277418073,1.00301184560,0.00475448095,25.58494774410,1.60757362181
508H,0.926774099,0.008458754,0.924897789,0.0033323,0.024295716,0.018888195,0.90841575,0.024369492,0.998967377,0.003675698,25.68317514,1.192727552,0.92549740360,0.01011523495,0.92382872565,0.00403680011,0.02878036598,0.01892949861,0.91451204170,0.02626427872,0.99909045171,0.00448872236,25.33074875530,1.40487263389
509H,0.918320806,0.01239342,0.924250076,0.00518761,0.020356526,0.02127994,0.912196758,0.031422088,1.003387824,0.005350098,25.52950245,1.859048025,0.91820025066,0.01277075469,0.92307879267,0.00616188012,0.02634013578,0.02453723965,0.90822752575,0.03565210306,1.00279580634,0.00574006594,25.16166392820,2.03420100294
510H,0.917386658,0.012167238,0.920776557,0.006282677,0.034380136,0.034238622,0.926310051,0.043747899,1.001954987,0.005413063,24.39629056,1.927065729,0.91908096972,0.01185508418,0.92265914741,0.00559437921,0.02759447175,0.02623115099,0.91895253672,0.03564062611,1.00205751098,0.00508362625,24.99306974330,1.86348052104
511H,0.920572171,0.009506149,0.925703236,0.004655842,0.017891166,0.018941808,0.9108428,0.031042787,1.00291088,0.003539612,26.0299438,1.773889073,0.92019577368,0.01141883164,0.92400615676,0.00550393412,0.02647637658,0.02412039238,0.91930426570,0.03337843770,1.00218193551,0.00469534946,25.45359078760,1.89023168432
512H,0.917639508,0.007559027,0.928158406,0.00296625,0.012465236,0.01115876,0.90263342,0.01947326,1.00592577,0.003531532,26.88654191,1.152905102,0.91759931315,0.01011431899,0.92571176569,0.00407554948,0.01845062939,0.01882881536,0.91016501110,0.02836043140,1.00459889082,0.00453649817,26.00383623210,1.49345857011
513H,0.812603069,0.129507319,0.84890962,0.085453714,-0.007636148,0.035762517,1.053252025,0.166613087,1.029915677,0.040004612,15.93294427,6.733842051,0.89672784727,0.07089505779,0.90372470214,0.04712633159,0.01614030727,0.02721653941,0.94886679157,0.08573361981,1.00573724513,0.02070209534,21.88466999240,4.56286122554
601H,0.934813764,0.0209167,0.925822083,0.008863427,0.031297235,0.041434099,0.919734849,0.053598008,0.994752433,0.008941086,26.33978963,3.205702039,0.93660947900,0.02107987453,0.92815937738,0.00916537258,0.02775805765,0.03773808631,0.90819971481,0.05632370626,0.99510227262,0.00884084746,27.28074098170,3.81193675196
602H,0.926007173,0.015261755,0.925957547,0.005861516,0.026611669,0.031493303,0.901477937,0.042005241,1.000034629,0.007282136,26.18283693,2.173315876,0.92074069316,0.01925912360,0.92119796588,0.00811578417,0.02910019597,0.03551629676,0.91312789696,0.04891808488,1.00035422185,0.00827676060,24.64606458510,2.61696154061
603H,0.931823911,0.015736639,0.929441533,0.005670302,0.031868776,0.035213624,0.903555134,0.05285558,0.998742473,0.007231466,27.5368356,2.413149495,0.92637389145,0.01881408070,0.92524697099,0.00788444418,0.02326924263,0.03300579867,0.90709066319,0.04897526680,0.99944042972,0.00806917598,26.05048608030,2.84590491869
604H,0.915210582,0.020117852,0.915778954,0.008086753,0.034599476,0.038137315,0.933988954,0.053493718,1.000443578,0.008549704,22.97347418,2.381843078,0.91900201075,0.02318258269,0.91797213202,0.01136389229,0.03662957769,0.03506864045,0.92052929611,0.05387182385,0.99956858345,0.00871794461,23.77075565150,2.91653908080
605H,0.921589383,0.018076026,0.919059241,0.007754004,0.03652438,0.034183899,0.924763704,0.046287983,0.998655707,0.008062318,23.92622229,2.28807955,0.92061860388,0.01903485226,0.92055940015,0.00806534904,0.03349008444,0.03446520766,0.92180027073,0.05006470960,1.00005871559,0.00832364163,24.43261659340,2.55792977464
606H,0.920481209,0.019117921,0.923616022,0.007018411,0.011709103,0.022700937,0.894140362,0.039748254,1.001879292,0.007890932,25.41272151,2.513843852,0.92176633524,0.01813845563,0.92321719715,0.00784686441,0.01563574028,0.03093061823,0.90107227093,0.04456757691,1.00090870918,0.00774808734,25.32273139750,2.72448199804
607A,0.919847114,0.013119469,0.924384035,0.005302397,0.024035871,0.025516884,0.919353248,0.037931687,1.002608646,0.00516363,25.58995988,2.015041184,0.91921973105,0.01109856247,0.92449999949,0.00447126291,0.02331180563,0.02215744701,0.91414224104,0.03280113038,1.00301159321,0.00475544844,25.58481510890,1.60817019911
608A,0.909333291,0.009112222,0.917449959,0.00506804,0.022849216,0.020734351,0.934409734,0.032216119,1.004654489,0.00344871,23.32088464,1.522945126,0.91241278457,0.01106233679,0.92029139228,0.00484268722,0.02313239118,0.02020821984,0.92622543034,0.03057829513,1.00451132789,0.00469594356,24.18600000960,1.56482856888
609A,0.918320806,0.01239342,0.924250076,0.00518761,0.020356526,0.02127994,0.912196758,0.031422088,1.003387824,0.005350098,25.52950245,1.859048025,0.91819162282,0.01277257460,0.92307125136,0.00616768492,0.02633750549,0.02453974568,0.90823231150,0.03565776242,1.00279644679,0.00573958802,25.15933133820,2.03525805593
610A,0.917426753,0.012199614,0.920765014,0.006309703,0.034483285,0.034193375,0.926635459,0.0438949,1.001925917,0.005414766,24.39398497,1.936394059,0.91907366136,0.01185337608,0.92265726056,0.00559318350,0.02759077326,0.02621078138,0.91900031042,0.03566049785,1.00206057466,0.00508317723,24.99237594250,1.86304881674
611A,0.920606155,0.009489104,0.92566622,0.004644071,0.017775639,0.019163754,0.911135224,0.030995029,1.002870941,0.003530477,26.01590192,1.769095571,0.92020584014,0.01139464847,0.92401243837,0.00548397305,0.02648322715,0.02407948808,0.91929345277,0.03334430140,1.00217964120,0.00469200930,25.45499852440,1.88586628080
612A,0.917639508,0.007559027,0.928158406,0.00296625,0.012465236,0.01115876,0.90263342,0.01947326,1.00592577,0.003531532,26.88654191,1.152905102,0.91760058422,0.01010996861,0.92570994441,0.00407600255,0.01843645919,0.01881999282,0.91016298744,0.02835277659,1.00459712596,0.00453356328,26.00318899980,1.49356155039
613A,0.915884841,0.011405661,0.923328527,0.00450354,0.02733741,0.021266186,0.91729256,0.028235053,1.004245771,0.004962084,25.18116307,1.640612292,0.91857202900,0.01082231074,0.92497002594,0.00478064896,0.02220595590,0.02122063584,0.91690363653,0.03073836572,1.00363799654,0.00451877533,25.76689232060,1.75025773568
614H,0.924775801,0.017674219,0.92276074,0.007439,0.020633593,0.036552533,0.908602822,0.049687202,0.998956001,0.00703151,25.14033136,2.581465916,0.92371655039,0.01898962030,0.92360939413,0.00810487713,0.02254550673,0.03163125250,0.91156422656,0.04787356955,1.00001744008,0.00787476702,25.47164714030,2.80289030620
601I,0.928245519,0.016939812,0.926499689,0.006212615,0.017954829,0.034601692,0.921265262,0.050481085,0.999105846,0.007417332,26.4060955,2.327691391,0.93045245435,0.02223406455,0.92452892216,0.00998139754,0.01997823877,0.03795027792,0.92336170078,0.05352067644,0.99674334345,0.00878806627,25.94330646260,3.41656693225
602I,0.929213257,0.017566931,0.92729411,0.006452934,0.025041004,0.030438798,0.889317022,0.036546807,0.999018736,0.007384846,26.72469159,2.455467604,0.92212287223,0.01978860516,0.92068116560,0.00856468603,0.02841706635,0.03441907219,0.91235627460,0.04858832612,0.99928521779,0.00821263299,24.51194241950,2.78698078417
603I,0.936700629,0.019424464,0.926614544,0.007307183,0.026430193,0.032500254,0.908271412,0.048204518,0.994486725,0.008346337,26.52735073,2.782290948,0.93690985492,0.01969884829,0.92832954747,0.00758481971,0.02387283617,0.03371071401,0.90686197959,0.05136509424,0.99530792483,0.00850172439,27.21494257230,2.99515966483
604I,0.916862987,0.018886741,0.919214616,0.007326991,0.032417945,0.026446795,0.913929625,0.049937791,1.001437577,0.008382161,23.96427891,2.299889069,0.91703126857,0.02606611619,0.91800243075,0.01333639778,0.03570154417,0.03576483968,0.92174319079,0.05665545641,1.00072999613,0.00945776091,23.89702165670,3.26750000484
605I,0.915276091,0.014486585,0.916357925,0.007545557,0.02935193,0.035806399,0.92814399,0.048140726,1.000666838,0.0063379,23.10938116,2.212632126,0.91993241197,0.01878390306,0.91999606867,0.00844871336,0.02906553546,0.03536033695,0.91436769473,0.04792657179,1.00009972848,0.00790883110,24.28521146020,2.74411190833
606I,0.926357027,0.018115741,0.925857695,0.00692156,0.022653324,0.024562256,0.908026449,0.044418041,0.999811418,0.008230916,26.21922781,2.649574103,0.92681719562,0.01841417682,0.92476615431,0.00784610692,0.03118538942,0.03128933426,0.90980273766,0.04909169969,0.99892611684,0.00787544483,25.86741129870,2.76093028091
607B,0.918490807,0.01178579,0.922896811,0.004361359,0.028942424,0.024243629,0.91933378,0.035478943,1.002530797,0.004964635,25.02566414,1.53304708,0.91623301321,0.01162486649,0.92312539189,0.00485908584,0.02626944656,0.02332622541,0.92143963032,0.03581474792,1.00393500287,0.00498850851,25.12397757780,1.71377119348
608B,0.919372405,0.013882029,0.924491209,0.00541077,0.029934144,0.027290876,0.924017845,0.037750386,1.002942551,0.005687351,25.63296854,2.056111799,0.91723796773,0.01260281514,0.92352350373,0.00513274269,0.03019475418,0.02521582761,0.92880011644,0.03481328798,1.00359636062,0.00531229982,25.27394766190,1.83042042679
609B,0.912443804,0.012021405,0.921027797,0.004650574,0.017803921,0.022225725,0.908720086,0.029787595,1.004915985,0.005329428,24.414836,1.525362131,0.91805436140,0.01186604511,0.92354339674,0.00514278536,0.02499157697,0.02395594011,0.91227701124,0.03368535000,1.00313708973,0.00525405955,25.27715307600,1.77817356012
