"","site","picture","Species","Number_recorded","Year","Month","Day","Hour","obsdate","Mammal","Easting","Northing","date_time_obs"
"15646","03A",199,"Great Curassow",2,2020,2,16,6.04,"2020-02-16","No",284479,1939227,"2020-02-16 6.04"
"15647","03A",256,"Great Curassow",2,2020,2,18,17.24,"2020-02-18","No",284479,1939227,"2020-02-18 17.24"
"15648","03A",409,"Great Curassow",2,2020,2,25,7.14,"2020-02-25","No",284479,1939227,"2020-02-25 7.14"
"15649","03A",97,"Ocellated Turkey",2,2020,2,8,6.46,"2020-02-08","No",284479,1939227,"2020-02-08 6.46"
"15650","03A",304,"Ocellated Turkey",2,2020,2,20,7.47,"2020-02-20","No",284479,1939227,"2020-02-20 7.47"
"15651","03A",514,"Ocellated Turkey",2,2020,3,1,15.16,"2020-03-01","No",284479,1939227,"2020-03-01 15.16"
"15652","03A",748,"Ocellated Turkey",2,2020,3,12,7.24,"2020-03-12","No",284479,1939227,"2020-03-12 7.24"
"15653","03A",776,"Ocellated Turkey",2,2020,3,13,7.37,"2020-03-13","No",284479,1939227,"2020-03-13 7.37"
"15654","06A",166,"Great Curassow",2,2020,2,16,8.49,"2020-02-16","No",286075,1935603,"2020-02-16 8.49"
"15655","06A",403,"Great Curassow",2,2020,3,11,6.53,"2020-03-11","No",286075,1935603,"2020-03-11 6.53"
"15656","01A",293,"Agouti",2,2020,2,22,11.15,"2020-02-22","Yes",284283,1938201,"2020-02-22 11.15"
"15657","01A",563,"Agouti",2,2020,3,8,16.56,"2020-03-08","Yes",284283,1938201,"2020-03-08 16.56"
"15658","02A",397,"Puma",2,2020,3,5,9.25,"2020-03-05","Yes",284995,1938088,"2020-03-05 9.25"
"15659","03A",16,"Baird's Tapir",2,2020,2,2,5.43,"2020-02-02","Yes",284479,1939227,"2020-02-02 5.43"
"15660","03A",79,"Baird's Tapir",2,2020,2,7,5.36,"2020-02-07","Yes",284479,1939227,"2020-02-07 5.36"
"15661","03A",349,"Baird's Tapir",2,2020,2,22,22.24,"2020-02-22","Yes",284479,1939227,"2020-02-22 22.24"
"15662","03A",247,"Gray Fox",2,2020,2,18,13.42,"2020-02-18","Yes",284479,1939227,"2020-02-18 13.42"
"15663","03A",466,"Gray Fox",2,2020,2,29,5.03,"2020-02-29","Yes",284479,1939227,"2020-02-29 5.03"
"15664","06A",343,"White-nosed Coati",2,2020,3,6,14.02,"2020-03-06","Yes",286075,1935603,"2020-03-06 14.02"
"15665","13G",235,"Gray Fox",1,2020,11,24,22.47,"2020-11-24","Yes",288353,1950631,"2020-11-24 22.47"
"15666","13G",166,"Ocelot",1,2020,11,12,19.4,"2020-11-12","Yes",288353,1950631,"2020-11-12 19.40"
"15667","13G",160,"White-nosed Coati",1,2020,11,8,8.16,"2020-11-08","Yes",288353,1950631,"2020-11-08 8.16"
"15668","01A",614,"Paca",1,2020,3,10,19.06,"2020-03-10","Yes",284283,1938201,"2020-03-10 19.06"
"15669","12A",485,"Tayra",1,2020,3,2,11.33,"2020-03-02","Yes",286165,1950274,"2020-03-02 11.33"
"15670","11F",37,"Common Opossum",1,2020,10,20,3.38,"2020-10-20","Yes",290902,1952395,"2020-10-20 3.38"
"15671","13G",193,"Margay",1,2020,11,16,20.48,"2020-11-16","Yes",288353,1950631,"2020-11-16 20.48"
"15672","02A",241,"Gray-headed Dove",1,2020,3,1,7.54,"2020-03-01","No",284995,1938088,"2020-03-01 7.54"
"15673","13G",169,"Crested Guan",1,2020,11,14,10.06,"2020-11-14","No",288353,1950631,"2020-11-14 10.06"
"15674","12C",433,"Common Pauraque",1,2020,6,19,5,"2020-06-19","No",286025,1953545,"2020-06-19 5.00"
"15675","13G",50,"Wood Thrush",1,2020,10,27,6.42,"2020-10-27","No",288353,1950631,"2020-10-27 6.42"
"15676","05B",424,"Striped Hog-nosed Skunk",1,2020,5,10,3.38,"2020-05-10","Yes",285537,1956759,"2020-05-10 3.38"
"15677","11A",109,"Northern Tamandua",1,2020,2,18,0.16,"2020-02-18","Yes",290901,1952397,"2020-02-18 0.16"
"15678","12G",14,"Nine-banded Armadillo",1,2020,10,25,4.54,"2020-10-25","Yes",285708,1954139,"2020-10-25 4.54"
"15679","12G",98,"Bird",1,2020,11,11,6.04,"2020-11-11","No",285708,1954139,"2020-11-11 6.04"
"15680","12A",155,"Gray Fox",1,2020,2,11,20.45,"2020-02-11","Yes",286165,1950274,"2020-02-11 20.45"
"15681","12A",266,"Gray Fox",1,2020,2,19,3.04,"2020-02-19","Yes",286165,1950274,"2020-02-19 3.04"
"15682","12A",275,"Gray Fox",1,2020,2,19,5.25,"2020-02-19","Yes",286165,1950274,"2020-02-19 5.25"
"15683","12A",359,"Gray Fox",1,2020,2,24,5.1,"2020-02-24","Yes",286165,1950274,"2020-02-24 5.10"
"15684","12A",392,"Gray Fox",1,2020,2,26,2.2,"2020-02-26","Yes",286165,1950274,"2020-02-26 2.20"
"15685","12A",596,"Gray Fox",1,2020,3,5,0.17,"2020-03-05","Yes",286165,1950274,"2020-03-05 0.17"
"15686","12A",620,"Gray Fox",1,2020,3,6,5.1,"2020-03-06","Yes",286165,1950274,"2020-03-06 5.10"
"15687","04A",37,"Crested Guan",1,2020,2,6,7.35,"2020-02-06","No",286227,1954694,"2020-02-06 7.35"
"15688","04A",165,"Crested Guan",1,2020,2,22,8.44,"2020-02-22","No",286227,1954694,"2020-02-22 8.44"
"15689","04A",405,"Crested Guan",1,2020,3,12,6.12,"2020-03-12","No",286227,1954694,"2020-03-12 6.12"
"15690","04A",113,"Great Curassow",1,2020,2,17,18.09,"2020-02-17","No",286227,1954694,"2020-02-17 18.09"
"15691","04A",397,"Great Curassow",1,2020,3,11,15.35,"2020-03-11","No",286227,1954694,"2020-03-11 15.35"
"15692","04A",425,"Great Curassow",1,2020,3,13,18.2,"2020-03-13","No",286227,1954694,"2020-03-13 18.20"
"15693","04A",1,"Ocellated Turkey",1,2020,2,2,7.46,"2020-02-02","No",286227,1954694,"2020-02-02 7.46"
"15694","04A",9,"Ocellated Turkey",1,2020,2,2,14.55,"2020-02-02","No",286227,1954694,"2020-02-02 14.55"
"15695","04A",17,"Ocellated Turkey",1,2020,2,3,8.29,"2020-02-03","No",286227,1954694,"2020-02-03 8.29"
"15696","04A",57,"Ocellated Turkey",1,2020,2,7,9.39,"2020-02-07","No",286227,1954694,"2020-02-07 9.39"
"15697","04A",65,"Ocellated Turkey",1,2020,2,8,15.44,"2020-02-08","No",286227,1954694,"2020-02-08 15.44"
"15698","04A",69,"Ocellated Turkey",1,2020,2,8,17.4,"2020-02-08","No",286227,1954694,"2020-02-08 17.40"
"15699","04A",77,"Ocellated Turkey",1,2020,2,10,11.27,"2020-02-10","No",286227,1954694,"2020-02-10 11.27"
"15700","04A",97,"Ocellated Turkey",1,2020,2,15,16.1,"2020-02-15","No",286227,1954694,"2020-02-15 16.10"
"15701","04A",105,"Ocellated Turkey",1,2020,2,17,17.54,"2020-02-17","No",286227,1954694,"2020-02-17 17.54"
"15702","04A",121,"Ocellated Turkey",1,2020,2,20,9.15,"2020-02-20","No",286227,1954694,"2020-02-20 9.15"
"15703","04A",129,"Ocellated Turkey",1,2020,2,20,11.31,"2020-02-20","No",286227,1954694,"2020-02-20 11.31"
"15704","04A",133,"Ocellated Turkey",1,2020,2,20,13.51,"2020-02-20","No",286227,1954694,"2020-02-20 13.51"
"15705","04A",153,"Ocellated Turkey",1,2020,2,21,8.41,"2020-02-21","No",286227,1954694,"2020-02-21 8.41"
"15706","04A",161,"Ocellated Turkey",1,2020,2,21,14.48,"2020-02-21","No",286227,1954694,"2020-02-21 14.48"
"15707","04A",169,"Ocellated Turkey",1,2020,2,22,17.14,"2020-02-22","No",286227,1954694,"2020-02-22 17.14"
"15708","04A",185,"Ocellated Turkey",1,2020,2,24,9.33,"2020-02-24","No",286227,1954694,"2020-02-24 9.33"
"15709","04A",193,"Ocellated Turkey",1,2020,2,24,15.11,"2020-02-24","No",286227,1954694,"2020-02-24 15.11"
"15710","04A",201,"Ocellated Turkey",1,2020,2,24,16.15,"2020-02-24","No",286227,1954694,"2020-02-24 16.15"
"15711","04A",209,"Ocellated Turkey",1,2020,2,24,17.33,"2020-02-24","No",286227,1954694,"2020-02-24 17.33"
"15712","04A",213,"Ocellated Turkey",1,2020,2,25,7.38,"2020-02-25","No",286227,1954694,"2020-02-25 7.38"
"15713","04A",217,"Ocellated Turkey",1,2020,2,25,10.12,"2020-02-25","No",286227,1954694,"2020-02-25 10.12"
"15714","04A",237,"Ocellated Turkey",1,2020,2,25,15.37,"2020-02-25","No",286227,1954694,"2020-02-25 15.37"
"15715","04A",241,"Ocellated Turkey",1,2020,2,25,16.37,"2020-02-25","No",286227,1954694,"2020-02-25 16.37"
"15716","04A",245,"Ocellated Turkey",1,2020,2,25,18.05,"2020-02-25","No",286227,1954694,"2020-02-25 18.05"
"15717","04A",249,"Ocellated Turkey",1,2020,2,27,8.39,"2020-02-27","No",286227,1954694,"2020-02-27 8.39"
"15718","04A",253,"Ocellated Turkey",1,2020,2,27,15.32,"2020-02-27","No",286227,1954694,"2020-02-27 15.32"
"15719","04A",261,"Ocellated Turkey",1,2020,2,27,17.17,"2020-02-27","No",286227,1954694,"2020-02-27 17.17"
"15720","04A",269,"Ocellated Turkey",1,2020,2,28,6.17,"2020-02-28","No",286227,1954694,"2020-02-28 6.17"
"15721","04A",289,"Ocellated Turkey",1,2020,3,1,16.09,"2020-03-01","No",286227,1954694,"2020-03-01 16.09"
"15722","04A",293,"Ocellated Turkey",1,2020,3,1,17.02,"2020-03-01","No",286227,1954694,"2020-03-01 17.02"
"15723","04A",305,"Ocellated Turkey",1,2020,3,2,9.37,"2020-03-02","No",286227,1954694,"2020-03-02 9.37"
"15724","04A",309,"Ocellated Turkey",1,2020,3,2,10.45,"2020-03-02","No",286227,1954694,"2020-03-02 10.45"
"15725","04A",325,"Ocellated Turkey",1,2020,3,5,13.41,"2020-03-05","No",286227,1954694,"2020-03-05 13.41"
"15726","04A",333,"Ocellated Turkey",1,2020,3,8,15.13,"2020-03-08","No",286227,1954694,"2020-03-08 15.13"
"15727","04A",341,"Ocellated Turkey",1,2020,3,9,10.59,"2020-03-09","No",286227,1954694,"2020-03-09 10.59"
"15728","04A",381,"Ocellated Turkey",1,2020,3,10,15.37,"2020-03-10","No",286227,1954694,"2020-03-10 15.37"
"15729","04A",385,"Ocellated Turkey",1,2020,3,10,16.26,"2020-03-10","No",286227,1954694,"2020-03-10 16.26"
"15730","04A",389,"Ocellated Turkey",1,2020,3,10,17.38,"2020-03-10","No",286227,1954694,"2020-03-10 17.38"
"15731","04A",413,"Ocellated Turkey",1,2020,3,12,17.17,"2020-03-12","No",286227,1954694,"2020-03-12 17.17"
"15732","04A",417,"Ocellated Turkey",1,2020,3,13,6.03,"2020-03-13","No",286227,1954694,"2020-03-13 6.03"
"15733","05A",103,"Great Curassow",1,2020,2,18,6.34,"2020-02-18","No",285539,1956765,"2020-02-18 6.34"
"15734","05A",112,"Great Curassow",1,2020,2,20,7.5,"2020-02-20","No",285539,1956765,"2020-02-20 7.50"
"15735","05A",118,"Great Curassow",1,2020,2,20,17.09,"2020-02-20","No",285539,1956765,"2020-02-20 17.09"
"15736","05A",130,"Great Curassow",1,2020,2,23,16.59,"2020-02-23","No",285539,1956765,"2020-02-23 16.59"
"15737","05A",145,"Great Curassow",1,2020,2,29,6.14,"2020-02-29","No",285539,1956765,"2020-02-29 6.14"
"15738","05A",166,"Great Curassow",1,2020,3,2,13.37,"2020-03-02","No",285539,1956765,"2020-03-02 13.37"
"15739","05A",187,"Great Curassow",1,2020,3,4,7.52,"2020-03-04","No",285539,1956765,"2020-03-04 7.52"
"15740","05A",208,"Great Curassow",1,2020,3,8,17.21,"2020-03-08","No",285539,1956765,"2020-03-08 17.21"
"15741","05A",217,"Great Curassow",1,2020,3,9,16.26,"2020-03-09","No",285539,1956765,"2020-03-09 16.26"
"15742","05A",220,"Great Curassow",1,2020,3,10,13.4,"2020-03-10","No",285539,1956765,"2020-03-10 13.40"
"15743","05A",4,"Ocellated Turkey",1,2020,2,1,12.09,"2020-02-01","No",285539,1956765,"2020-02-01 12.09"
"15744","05A",7,"Ocellated Turkey",1,2020,2,1,16.58,"2020-02-01","No",285539,1956765,"2020-02-01 16.58"
"15745","05A",13,"Ocellated Turkey",1,2020,2,3,7.56,"2020-02-03","No",285539,1956765,"2020-02-03 7.56"
"15746","05A",22,"Ocellated Turkey",1,2020,2,6,7.29,"2020-02-06","No",285539,1956765,"2020-02-06 7.29"
"15747","05A",46,"Ocellated Turkey",1,2020,2,8,11.21,"2020-02-08","No",285539,1956765,"2020-02-08 11.21"
"15748","05A",49,"Ocellated Turkey",1,2020,2,8,15.09,"2020-02-08","No",285539,1956765,"2020-02-08 15.09"
"15749","05A",55,"Ocellated Turkey",1,2020,2,8,17.27,"2020-02-08","No",285539,1956765,"2020-02-08 17.27"
"15750","05A",67,"Ocellated Turkey",1,2020,2,12,11.3,"2020-02-12","No",285539,1956765,"2020-02-12 11.30"
"15751","05A",82,"Ocellated Turkey",1,2020,2,13,15.12,"2020-02-13","No",285539,1956765,"2020-02-13 15.12"
"15752","05A",88,"Ocellated Turkey",1,2020,2,15,10.06,"2020-02-15","No",285539,1956765,"2020-02-15 10.06"
"15753","05A",100,"Ocellated Turkey",1,2020,2,17,8.36,"2020-02-17","No",285539,1956765,"2020-02-17 8.36"
"15754","05A",106,"Ocellated Turkey",1,2020,2,18,10.15,"2020-02-18","No",285539,1956765,"2020-02-18 10.15"
"15755","05A",109,"Ocellated Turkey",1,2020,2,20,6.5,"2020-02-20","No",285539,1956765,"2020-02-20 6.50"
"15756","05A",115,"Ocellated Turkey",1,2020,2,20,10.43,"2020-02-20","No",285539,1956765,"2020-02-20 10.43"
"15757","05A",121,"Ocellated Turkey",1,2020,2,21,7.57,"2020-02-21","No",285539,1956765,"2020-02-21 7.57"
"15758","05A",151,"Ocellated Turkey",1,2020,3,1,6.48,"2020-03-01","No",285539,1956765,"2020-03-01 6.48"
"15759","05A",154,"Ocellated Turkey",1,2020,3,1,12.58,"2020-03-01","No",285539,1956765,"2020-03-01 12.58"
"15760","05A",163,"Ocellated Turkey",1,2020,3,2,6.29,"2020-03-02","No",285539,1956765,"2020-03-02 6.29"
"15761","05A",178,"Ocellated Turkey",1,2020,3,3,6.34,"2020-03-03","No",285539,1956765,"2020-03-03 6.34"
"15762","05A",181,"Ocellated Turkey",1,2020,3,3,11.13,"2020-03-03","No",285539,1956765,"2020-03-03 11.13"
"15763","05A",190,"Ocellated Turkey",1,2020,3,4,10.27,"2020-03-04","No",285539,1956765,"2020-03-04 10.27"
"15764","05A",193,"Ocellated Turkey",1,2020,3,5,6.39,"2020-03-05","No",285539,1956765,"2020-03-05 6.39"
"15765","05A",202,"Ocellated Turkey",1,2020,3,6,11.04,"2020-03-06","No",285539,1956765,"2020-03-06 11.04"
"15766","05A",205,"Ocellated Turkey",1,2020,3,8,14.27,"2020-03-08","No",285539,1956765,"2020-03-08 14.27"
"15767","05A",229,"Ocellated Turkey",1,2020,3,14,10.26,"2020-03-14","No",285539,1956765,"2020-03-14 10.26"
"15768","05B",13,"Great Curassow",1,2020,3,15,7.32,"2020-03-15","No",285537,1956759,"2020-03-15 7.32"
"15769","05B",31,"Great Curassow",1,2020,3,18,5.54,"2020-03-18","No",285537,1956759,"2020-03-18 5.54"
"15770","05B",34,"Great Curassow",1,2020,3,19,10.23,"2020-03-19","No",285537,1956759,"2020-03-19 10.23"
"15771","05B",58,"Great Curassow",1,2020,3,23,13.32,"2020-03-23","No",285537,1956759,"2020-03-23 13.32"
"15772","05B",67,"Great Curassow",1,2020,3,24,10.07,"2020-03-24","No",285537,1956759,"2020-03-24 10.07"
"15773","05B",70,"Great Curassow",1,2020,3,25,7.24,"2020-03-25","No",285537,1956759,"2020-03-25 7.24"
"15774","05B",82,"Great Curassow",1,2020,3,30,7.32,"2020-03-30","No",285537,1956759,"2020-03-30 7.32"
"15775","05B",118,"Great Curassow",1,2020,4,6,14.43,"2020-04-06","No",285537,1956759,"2020-04-06 14.43"
"15776","05B",148,"Great Curassow",1,2020,4,12,5.34,"2020-04-12","No",285537,1956759,"2020-04-12 5.34"
"15777","05B",154,"Great Curassow",1,2020,4,13,8.31,"2020-04-13","No",285537,1956759,"2020-04-13 8.31"
"15778","05B",163,"Great Curassow",1,2020,4,14,10.13,"2020-04-14","No",285537,1956759,"2020-04-14 10.13"
"15779","05B",166,"Great Curassow",1,2020,4,14,16.39,"2020-04-14","No",285537,1956759,"2020-04-14 16.39"
"15780","05B",184,"Great Curassow",1,2020,4,16,8.31,"2020-04-16","No",285537,1956759,"2020-04-16 8.31"
"15781","05B",208,"Great Curassow",1,2020,4,18,5.51,"2020-04-18","No",285537,1956759,"2020-04-18 5.51"
"15782","05B",217,"Great Curassow",1,2020,4,19,17.49,"2020-04-19","No",285537,1956759,"2020-04-19 17.49"
"15783","05B",265,"Great Curassow",1,2020,4,25,7.07,"2020-04-25","No",285537,1956759,"2020-04-25 7.07"
"15784","05B",274,"Great Curassow",1,2020,4,26,6.23,"2020-04-26","No",285537,1956759,"2020-04-26 6.23"
"15785","05B",283,"Great Curassow",1,2020,4,26,18.1,"2020-04-26","No",285537,1956759,"2020-04-26 18.10"
"15786","05B",286,"Great Curassow",1,2020,4,27,5.21,"2020-04-27","No",285537,1956759,"2020-04-27 5.21"
"15787","05B",361,"Great Curassow",1,2020,5,4,5.53,"2020-05-04","No",285537,1956759,"2020-05-04 5.53"
"15788","05B",400,"Great Curassow",1,2020,5,7,7.05,"2020-05-07","No",285537,1956759,"2020-05-07 7.05"
"15789","05B",406,"Great Curassow",1,2020,5,7,18.02,"2020-05-07","No",285537,1956759,"2020-05-07 18.02"
"15790","05B",427,"Great Curassow",1,2020,5,10,7.24,"2020-05-10","No",285537,1956759,"2020-05-10 7.24"
"15791","05B",460,"Great Curassow",1,2020,5,12,5.56,"2020-05-12","No",285537,1956759,"2020-05-12 5.56"
"15792","05B",469,"Great Curassow",1,2020,5,13,5.25,"2020-05-13","No",285537,1956759,"2020-05-13 5.25"
"15793","05B",475,"Great Curassow",1,2020,5,13,15.53,"2020-05-13","No",285537,1956759,"2020-05-13 15.53"
"15794","05B",478,"Great Curassow",1,2020,5,14,8.27,"2020-05-14","No",285537,1956759,"2020-05-14 8.27"
"15795","05B",490,"Great Curassow",1,2020,5,15,16.18,"2020-05-15","No",285537,1956759,"2020-05-15 16.18"
"15796","05B",523,"Great Curassow",1,2020,5,16,18.08,"2020-05-16","No",285537,1956759,"2020-05-16 18.08"
"15797","05B",526,"Great Curassow",1,2020,5,17,6.01,"2020-05-17","No",285537,1956759,"2020-05-17 6.01"
"15798","05B",547,"Great Curassow",1,2020,5,18,6.59,"2020-05-18","No",285537,1956759,"2020-05-18 6.59"
"15799","05B",553,"Great Curassow",1,2020,5,19,7.07,"2020-05-19","No",285537,1956759,"2020-05-19 7.07"
"15800","05B",586,"Great Curassow",1,2020,5,20,13.38,"2020-05-20","No",285537,1956759,"2020-05-20 13.38"
"15801","05B",73,"Ocellated Turkey",1,2020,3,28,6.06,"2020-03-28","No",285537,1956759,"2020-03-28 6.06"
"15802","05B",94,"Ocellated Turkey",1,2020,3,31,18.17,"2020-03-31","No",285537,1956759,"2020-03-31 18.17"
"15803","05B",97,"Ocellated Turkey",1,2020,4,2,7.35,"2020-04-02","No",285537,1956759,"2020-04-02 7.35"
"15804","05B",142,"Ocellated Turkey",1,2020,4,9,16.02,"2020-04-09","No",285537,1956759,"2020-04-09 16.02"
"15805","05B",145,"Ocellated Turkey",1,2020,4,10,16.27,"2020-04-10","No",285537,1956759,"2020-04-10 16.27"
"15806","05B",175,"Ocellated Turkey",1,2020,4,15,8.34,"2020-04-15","No",285537,1956759,"2020-04-15 8.34"
"15807","05B",199,"Ocellated Turkey",1,2020,4,17,7,"2020-04-17","No",285537,1956759,"2020-04-17 7.00"
"15808","05B",214,"Ocellated Turkey",1,2020,4,19,16.23,"2020-04-19","No",285537,1956759,"2020-04-19 16.23"
"15809","05B",223,"Ocellated Turkey",1,2020,4,20,9.03,"2020-04-20","No",285537,1956759,"2020-04-20 9.03"
"15810","05B",226,"Ocellated Turkey",1,2020,4,20,13.13,"2020-04-20","No",285537,1956759,"2020-04-20 13.13"
"15811","05B",298,"Ocellated Turkey",1,2020,4,28,7.37,"2020-04-28","No",285537,1956759,"2020-04-28 7.37"
"15812","05B",301,"Ocellated Turkey",1,2020,4,28,9.35,"2020-04-28","No",285537,1956759,"2020-04-28 9.35"
"15813","05B",313,"Ocellated Turkey",1,2020,4,29,6.45,"2020-04-29","No",285537,1956759,"2020-04-29 6.45"
"15814","05B",322,"Ocellated Turkey",1,2020,5,1,8.46,"2020-05-01","No",285537,1956759,"2020-05-01 8.46"
"15815","05B",376,"Ocellated Turkey",1,2020,5,6,9.29,"2020-05-06","No",285537,1956759,"2020-05-06 9.29"
"15816","05B",409,"Ocellated Turkey",1,2020,5,8,11.14,"2020-05-08","No",285537,1956759,"2020-05-08 11.14"
"15817","05B",415,"Ocellated Turkey",1,2020,5,9,5.43,"2020-05-09","No",285537,1956759,"2020-05-09 5.43"
"15818","05B",418,"Ocellated Turkey",1,2020,5,9,11.32,"2020-05-09","No",285537,1956759,"2020-05-09 11.32"
"15819","05B",436,"Ocellated Turkey",1,2020,5,11,5.29,"2020-05-11","No",285537,1956759,"2020-05-11 5.29"
"15820","05B",451,"Ocellated Turkey",1,2020,5,11,8.51,"2020-05-11","No",285537,1956759,"2020-05-11 8.51"
"15821","05B",463,"Ocellated Turkey",1,2020,5,12,17.36,"2020-05-12","No",285537,1956759,"2020-05-12 17.36"
"15822","05B",466,"Ocellated Turkey",1,2020,5,13,5.17,"2020-05-13","No",285537,1956759,"2020-05-13 5.17"
"15823","05B",472,"Ocellated Turkey",1,2020,5,13,10.5,"2020-05-13","No",285537,1956759,"2020-05-13 10.50"
"15824","05B",484,"Ocellated Turkey",1,2020,5,15,6.43,"2020-05-15","No",285537,1956759,"2020-05-15 6.43"
"15825","05B",499,"Ocellated Turkey",1,2020,5,16,6.16,"2020-05-16","No",285537,1956759,"2020-05-16 6.16"
"15826","05B",502,"Ocellated Turkey",1,2020,5,16,8.12,"2020-05-16","No",285537,1956759,"2020-05-16 8.12"
"15827","05B",517,"Ocellated Turkey",1,2020,5,16,17.14,"2020-05-16","No",285537,1956759,"2020-05-16 17.14"
"15828","05B",532,"Ocellated Turkey",1,2020,5,17,16.19,"2020-05-17","No",285537,1956759,"2020-05-17 16.19"
"15829","05B",550,"Ocellated Turkey",1,2020,5,19,6.25,"2020-05-19","No",285537,1956759,"2020-05-19 6.25"
"15830","05B",559,"Ocellated Turkey",1,2020,5,19,17.42,"2020-05-19","No",285537,1956759,"2020-05-19 17.42"
"15831","05B",526,"Ocellated Turkey",1,2020,5,20,5.21,"2020-05-20","No",285537,1956759,"2020-05-20 5.21"
"15832","05B",589,"Ocellated Turkey",1,2020,5,21,6.12,"2020-05-21","No",285537,1956759,"2020-05-21 6.12"
"15833","05B",607,"Ocellated Turkey",1,2020,5,21,15.18,"2020-05-21","No",285537,1956759,"2020-05-21 15.18"
"15834","05C",4,"Great Curassow",1,2020,5,29,17.07,"2020-05-29","No",285349,1956946,"2020-05-29 17.07"
"15835","05C",7,"Great Curassow",1,2020,6,10,5.57,"2020-06-10","No",285349,1956946,"2020-06-10 5.57"
"15836","05D",661,"Great Curassow",1,2020,7,13,8.29,"2020-07-13","No",285350,1956957,"2020-07-13 8.29"
"15837","05D",685,"Great Curassow",1,2020,7,14,5.53,"2020-07-14","No",285350,1956957,"2020-07-14 5.53"
"15838","05D",691,"Great Curassow",1,2020,7,14,15.58,"2020-07-14","No",285350,1956957,"2020-07-14 15.58"
"15839","05D",694,"Great Curassow",1,2020,7,14,17.06,"2020-07-14","No",285350,1956957,"2020-07-14 17.06"
"15840","05D",703,"Great Curassow",1,2020,7,15,6.08,"2020-07-15","No",285350,1956957,"2020-07-15 6.08"
"15841","05D",709,"Great Curassow",1,2020,7,17,6.33,"2020-07-17","No",285350,1956957,"2020-07-17 6.33"
"15842","05D",784,"Great Curassow",1,2020,7,17,17.34,"2020-07-17","No",285350,1956957,"2020-07-17 17.34"
"15843","05D",853,"Great Curassow",1,2020,7,19,6.43,"2020-07-19","No",285350,1956957,"2020-07-19 6.43"
"15844","05D",859,"Great Curassow",1,2020,7,19,16.52,"2020-07-19","No",285350,1956957,"2020-07-19 16.52"
"15845","05D",862,"Great Curassow",1,2020,7,20,8.59,"2020-07-20","No",285350,1956957,"2020-07-20 8.59"
"15846","05D",943,"Great Curassow",1,2020,7,23,7.28,"2020-07-23","No",285350,1956957,"2020-07-23 7.28"
"15847","05D",1961,"Great Curassow",1,2020,7,24,8.41,"2020-07-24","No",285350,1956957,"2020-07-24 8.41"
"15848","05F",238,"Ocellated Turkey",1,2020,9,10,6.48,"2020-09-10","No",285912,1955271,"2020-09-10 6.48"
"15849","11A",31,"Crested Guan",1,2020,2,2,14.47,"2020-02-02","No",290901,1952397,"2020-02-02 14.47"
"15850","11A",61,"Great Curassow",1,2020,2,7,11.35,"2020-02-07","No",290901,1952397,"2020-02-07 11.35"
"15851","11A",94,"Great Curassow",1,2020,2,16,15.08,"2020-02-16","No",290901,1952397,"2020-02-16 15.08"
"15852","11A",97,"Great Curassow",1,2020,2,16,17.07,"2020-02-16","No",290901,1952397,"2020-02-16 17.07"
"15853","11A",292,"Great Curassow",1,2020,3,5,12.57,"2020-03-05","No",290901,1952397,"2020-03-05 12.57"
"15854","11A",70,"Ocellated Turkey",1,2020,2,9,7.34,"2020-02-09","No",290901,1952397,"2020-02-09 7.34"
"15855","11A",166,"Ocellated Turkey",1,2020,2,23,18.01,"2020-02-23","No",290901,1952397,"2020-02-23 18.01"
"15856","11A",298,"Ocellated Turkey",1,2020,3,6,17.58,"2020-03-06","No",290901,1952397,"2020-03-06 17.58"
"15857","11A",307,"Ocellated Turkey",1,2020,3,9,8.46,"2020-03-09","No",290901,1952397,"2020-03-09 8.46"
"15858","11A",310,"Ocellated Turkey",1,2020,3,9,10.57,"2020-03-09","No",290901,1952397,"2020-03-09 10.57"
